pow thresold length_gain area_gain median budget solver time cost total_eca 
1.000000 0.010000 0.000000 1.000000 2800.000000 5.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 545 5.000000 6745.671884 
1.000000 0.010000 0.000000 1.000000 2800.000000 5.000000 randomized_rounding_draws=1000_log=0_parallel=0 12526 5.000000 6745.671884 
1.000000 0.010000 0.000000 1.000000 2800.000000 10.000000 bogo_draws=0_seed=0 0 10.000000 7064.897703 
1.000000 0.010000 0.000000 1.000000 2800.000000 10.000000 naive_eca_inc_log=0_parallel=1 143 10.000000 7263.698356 
1.000000 0.010000 0.000000 1.000000 2800.000000 10.000000 naive_eca_dec_log=0_parallel=1 146 10.000000 7252.028630 
1.000000 0.010000 0.000000 1.000000 2800.000000 10.000000 glutton_eca_inc_log=0_parallel=1 1445 10.000000 7265.358167 
1.000000 0.010000 0.000000 1.000000 2800.000000 10.000000 glutton_eca_dec_log=0_parallel=1 7689 10.000000 7265.358167 
1.000000 0.010000 0.000000 1.000000 2800.000000 10.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 548 10.000000 7265.358167 
1.000000 0.010000 0.000000 1.000000 2800.000000 10.000000 randomized_rounding_draws=1000_log=0_parallel=0 12550 10.000000 7265.358167 
1.000000 0.010000 0.000000 1.000000 2800.000000 15.000000 bogo_draws=0_seed=0 0 15.000000 7412.471520 
1.000000 0.010000 0.000000 1.000000 2800.000000 15.000000 naive_eca_inc_log=0_parallel=1 146 15.000000 7785.177046 
1.000000 0.010000 0.000000 1.000000 2800.000000 15.000000 naive_eca_dec_log=0_parallel=1 144 15.000000 7785.956007 
1.000000 0.010000 0.000000 1.000000 2800.000000 15.000000 glutton_eca_inc_log=0_parallel=1 2035 15.000000 7789.198996 
1.000000 0.010000 0.000000 1.000000 2800.000000 15.000000 glutton_eca_dec_log=0_parallel=1 7512 15.000000 7789.198996 
1.000000 0.010000 0.000000 1.000000 2800.000000 15.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 557 15.000000 7789.198996 
1.000000 0.010000 0.000000 1.000000 2800.000000 15.000000 randomized_rounding_draws=1000_log=0_parallel=0 12895 15.000000 7783.786110 
1.000000 0.010000 0.000000 1.000000 2800.000000 20.000000 bogo_draws=0_seed=0 0 20.000000 7712.974901 
1.000000 0.010000 0.000000 1.000000 2800.000000 20.000000 naive_eca_inc_log=0_parallel=1 145 20.000000 8309.762819 
1.000000 0.010000 0.000000 1.000000 2800.000000 20.000000 naive_eca_dec_log=0_parallel=1 144 20.000000 8298.636905 
1.000000 0.010000 0.000000 1.000000 2800.000000 20.000000 glutton_eca_inc_log=0_parallel=1 2605 20.000000 8314.232185 
1.000000 0.010000 0.000000 1.000000 2800.000000 20.000000 glutton_eca_dec_log=0_parallel=1 7272 20.000000 8314.232185 
1.000000 0.010000 0.000000 1.000000 2800.000000 20.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 643 20.000000 8314.232185 
1.000000 0.010000 0.000000 1.000000 2800.000000 20.000000 randomized_rounding_draws=1000_log=0_parallel=0 12489 20.000000 8299.247818 
1.000000 0.010000 0.000000 1.000000 2800.000000 25.000000 bogo_draws=0_seed=0 0 25.000000 8162.312268 
1.000000 0.010000 0.000000 1.000000 2800.000000 25.000000 naive_eca_inc_log=0_parallel=1 146 25.000000 8835.484878 
1.000000 0.010000 0.000000 1.000000 2800.000000 25.000000 naive_eca_dec_log=0_parallel=1 148 25.000000 8827.426945 
1.000000 0.010000 0.000000 1.000000 2800.000000 25.000000 glutton_eca_inc_log=0_parallel=1 3201 25.000000 8835.859821 
1.000000 0.010000 0.000000 1.000000 2800.000000 25.000000 glutton_eca_dec_log=0_parallel=1 7044 25.000000 8835.859821 
1.000000 0.010000 0.000000 1.000000 2800.000000 25.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 562 25.000000 8835.859821 
1.000000 0.010000 0.000000 1.000000 2800.000000 25.000000 randomized_rounding_draws=1000_log=0_parallel=0 12500 25.000000 8813.495129 
1.000000 0.010000 0.000000 1.000000 2800.000000 30.000000 bogo_draws=0_seed=0 0 30.000000 8504.288494 
1.000000 0.010000 0.000000 1.000000 2800.000000 30.000000 naive_eca_inc_log=0_parallel=1 146 30.000000 9347.208925 
1.000000 0.010000 0.000000 1.000000 2800.000000 30.000000 naive_eca_dec_log=0_parallel=1 143 30.000000 9334.794114 
1.000000 0.010000 0.000000 1.000000 2800.000000 30.000000 glutton_eca_inc_log=0_parallel=1 3714 30.000000 9347.765923 
1.000000 0.010000 0.000000 1.000000 2800.000000 30.000000 glutton_eca_dec_log=0_parallel=1 6835 30.000000 9347.765923 
1.000000 0.010000 0.000000 1.000000 2800.000000 30.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 625 30.000000 9347.765923 
1.000000 0.010000 0.000000 1.000000 2800.000000 30.000000 randomized_rounding_draws=1000_log=0_parallel=0 12534 30.000000 9304.914061 
1.000000 0.010000 0.000000 1.000000 2800.000000 35.000000 bogo_draws=0_seed=0 0 35.000000 9040.354221 
1.000000 0.010000 0.000000 1.000000 2800.000000 35.000000 naive_eca_inc_log=0_parallel=1 144 35.000000 9849.721107 
1.000000 0.010000 0.000000 1.000000 2800.000000 35.000000 naive_eca_dec_log=0_parallel=1 142 35.000000 9831.712941 
1.000000 0.010000 0.000000 1.000000 2800.000000 35.000000 glutton_eca_inc_log=0_parallel=1 4171 35.000000 9849.721107 
1.000000 0.010000 0.000000 1.000000 2800.000000 35.000000 glutton_eca_dec_log=0_parallel=1 6521 35.000000 9849.721107 
1.000000 0.010000 0.000000 1.000000 2800.000000 35.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 600 35.000000 9849.721107 
1.000000 0.010000 0.000000 1.000000 2800.000000 35.000000 randomized_rounding_draws=1000_log=0_parallel=0 12471 35.000000 9795.994455 
1.000000 0.010000 0.000000 1.000000 2800.000000 40.000000 bogo_draws=0_seed=0 0 40.000000 9504.201778 
1.000000 0.010000 0.000000 1.000000 2800.000000 40.000000 naive_eca_inc_log=0_parallel=1 144 40.000000 10338.213252 
1.000000 0.010000 0.000000 1.000000 2800.000000 40.000000 naive_eca_dec_log=0_parallel=1 144 40.000000 10342.540128 
1.000000 0.010000 0.000000 1.000000 2800.000000 40.000000 glutton_eca_inc_log=0_parallel=1 4622 40.000000 10349.238173 
1.000000 0.010000 0.000000 1.000000 2800.000000 40.000000 glutton_eca_dec_log=0_parallel=1 6165 40.000000 10349.238173 
1.000000 0.010000 0.000000 1.000000 2800.000000 40.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 582 40.000000 10349.238173 
1.000000 0.010000 0.000000 1.000000 2800.000000 40.000000 randomized_rounding_draws=1000_log=0_parallel=0 12475 40.000000 10275.641095 
1.000000 0.010000 0.000000 1.000000 2800.000000 45.000000 bogo_draws=0_seed=0 0 45.000000 9838.070746 
1.000000 0.010000 0.000000 1.000000 2800.000000 45.000000 naive_eca_inc_log=0_parallel=1 146 45.000000 10835.659420 
1.000000 0.010000 0.000000 1.000000 2800.000000 45.000000 naive_eca_dec_log=0_parallel=1 153 45.000000 10836.944601 
1.000000 0.010000 0.000000 1.000000 2800.000000 45.000000 glutton_eca_inc_log=0_parallel=1 5064 45.000000 10844.012019 
1.000000 0.010000 0.000000 1.000000 2800.000000 45.000000 glutton_eca_dec_log=0_parallel=1 5776 45.000000 10843.489385 
1.000000 0.010000 0.000000 1.000000 2800.000000 45.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 582 45.000000 10844.012019 
1.000000 0.010000 0.000000 1.000000 2800.000000 45.000000 randomized_rounding_draws=1000_log=0_parallel=0 12524 45.000000 10772.419872 
1.000000 0.010000 0.000000 1.000000 2800.000000 50.000000 bogo_draws=0_seed=0 0 50.000000 10327.002668 
1.000000 0.010000 0.000000 1.000000 2800.000000 50.000000 naive_eca_inc_log=0_parallel=1 147 50.000000 11322.672036 
1.000000 0.010000 0.000000 1.000000 2800.000000 50.000000 naive_eca_dec_log=0_parallel=1 146 50.000000 11302.624250 
1.000000 0.010000 0.000000 1.000000 2800.000000 50.000000 glutton_eca_inc_log=0_parallel=1 5435 50.000000 11326.107328 
1.000000 0.010000 0.000000 1.000000 2800.000000 50.000000 glutton_eca_dec_log=0_parallel=1 5380 50.000000 11326.107328 
1.000000 0.010000 0.000000 1.000000 2800.000000 50.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 575 50.000000 11326.107328 
1.000000 0.010000 0.000000 1.000000 2800.000000 50.000000 randomized_rounding_draws=1000_log=0_parallel=0 12523 50.000000 11286.591397 
1.000000 0.010000 0.000000 1.000000 2800.000000 55.000000 bogo_draws=0_seed=0 0 55.000000 10740.130473 
1.000000 0.010000 0.000000 1.000000 2800.000000 55.000000 naive_eca_inc_log=0_parallel=1 150 55.000000 11790.922322 
1.000000 0.010000 0.000000 1.000000 2800.000000 55.000000 naive_eca_dec_log=0_parallel=1 140 55.000000 11755.499976 
1.000000 0.010000 0.000000 1.000000 2800.000000 55.000000 glutton_eca_inc_log=0_parallel=1 5882 55.000000 11798.471464 
1.000000 0.010000 0.000000 1.000000 2800.000000 55.000000 glutton_eca_dec_log=0_parallel=1 4932 55.000000 11798.471464 
1.000000 0.010000 0.000000 1.000000 2800.000000 55.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 558 55.000000 11798.471464 
1.000000 0.010000 0.000000 1.000000 2800.000000 55.000000 randomized_rounding_draws=1000_log=0_parallel=0 12535 55.000000 11743.533514 
1.000000 0.010000 0.000000 1.000000 2800.000000 60.000000 bogo_draws=0_seed=0 0 60.000000 11272.480659 
1.000000 0.010000 0.000000 1.000000 2800.000000 60.000000 naive_eca_inc_log=0_parallel=1 149 60.000000 12242.351737 
1.000000 0.010000 0.000000 1.000000 2800.000000 60.000000 naive_eca_dec_log=0_parallel=1 142 60.000000 12216.395195 
1.000000 0.010000 0.000000 1.000000 2800.000000 60.000000 glutton_eca_inc_log=0_parallel=1 6250 60.000000 12248.625341 
1.000000 0.010000 0.000000 1.000000 2800.000000 60.000000 glutton_eca_dec_log=0_parallel=1 4547 60.000000 12248.625341 
1.000000 0.010000 0.000000 1.000000 2800.000000 60.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 612 60.000000 12248.625341 
1.000000 0.010000 0.000000 1.000000 2800.000000 60.000000 randomized_rounding_draws=1000_log=0_parallel=0 12557 60.000000 12169.556949 
1.000000 0.010000 0.000000 1.000000 2800.000000 65.000000 bogo_draws=0_seed=0 0 65.000000 11713.069850 
1.000000 0.010000 0.000000 1.000000 2800.000000 65.000000 naive_eca_inc_log=0_parallel=1 144 65.000000 12666.807853 
1.000000 0.010000 0.000000 1.000000 2800.000000 65.000000 naive_eca_dec_log=0_parallel=1 144 65.000000 12683.504713 
1.000000 0.010000 0.000000 1.000000 2800.000000 65.000000 glutton_eca_inc_log=0_parallel=1 6556 65.000000 12691.456501 
1.000000 0.010000 0.000000 1.000000 2800.000000 65.000000 glutton_eca_dec_log=0_parallel=1 4089 65.000000 12691.456501 
1.000000 0.010000 0.000000 1.000000 2800.000000 65.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 545 65.000000 12691.456501 
1.000000 0.010000 0.000000 1.000000 2800.000000 65.000000 randomized_rounding_draws=1000_log=0_parallel=0 12529 65.000000 12636.916642 
1.000000 0.010000 0.000000 1.000000 2800.000000 70.000000 bogo_draws=0_seed=0 0 70.000000 12183.943700 
1.000000 0.010000 0.000000 1.000000 2800.000000 70.000000 naive_eca_inc_log=0_parallel=1 145 70.000000 13094.303976 
1.000000 0.010000 0.000000 1.000000 2800.000000 70.000000 naive_eca_dec_log=0_parallel=1 141 70.000000 13117.949986 
1.000000 0.010000 0.000000 1.000000 2800.000000 70.000000 glutton_eca_inc_log=0_parallel=1 6827 70.000000 13129.716620 
1.000000 0.010000 0.000000 1.000000 2800.000000 70.000000 glutton_eca_dec_log=0_parallel=1 3603 70.000000 13129.716620 
1.000000 0.010000 0.000000 1.000000 2800.000000 70.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 512 70.000000 13129.716620 
1.000000 0.010000 0.000000 1.000000 2800.000000 70.000000 randomized_rounding_draws=1000_log=0_parallel=0 12526 70.000000 13049.750403 
1.000000 0.010000 0.000000 1.000000 2800.000000 75.000000 bogo_draws=0_seed=0 0 75.000000 12658.905199 
1.000000 0.010000 0.000000 1.000000 2800.000000 75.000000 naive_eca_inc_log=0_parallel=1 147 75.000000 13522.701233 
1.000000 0.010000 0.000000 1.000000 2800.000000 75.000000 naive_eca_dec_log=0_parallel=1 143 75.000000 13534.755862 
1.000000 0.010000 0.000000 1.000000 2800.000000 75.000000 glutton_eca_inc_log=0_parallel=1 7143 75.000000 13537.103970 
1.000000 0.010000 0.000000 1.000000 2800.000000 75.000000 glutton_eca_dec_log=0_parallel=1 3082 75.000000 13536.469763 
1.000000 0.010000 0.000000 1.000000 2800.000000 75.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 547 75.000000 13536.469763 
1.000000 0.010000 0.000000 1.000000 2800.000000 75.000000 randomized_rounding_draws=1000_log=0_parallel=0 12531 75.000000 13471.346620 
1.000000 0.010000 0.000000 1.000000 2800.000000 80.000000 bogo_draws=0_seed=0 0 80.000000 13137.784540 
1.000000 0.010000 0.000000 1.000000 2800.000000 80.000000 naive_eca_inc_log=0_parallel=1 147 80.000000 13904.809094 
1.000000 0.010000 0.000000 1.000000 2800.000000 80.000000 naive_eca_dec_log=0_parallel=1 142 80.000000 13934.815133 
1.000000 0.010000 0.000000 1.000000 2800.000000 80.000000 glutton_eca_inc_log=0_parallel=1 7300 80.000000 13940.405709 
1.000000 0.010000 0.000000 1.000000 2800.000000 80.000000 glutton_eca_dec_log=0_parallel=1 2517 80.000000 13940.405709 
1.000000 0.010000 0.000000 1.000000 2800.000000 80.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 516 80.000000 13940.405709 
1.000000 0.010000 0.000000 1.000000 2800.000000 80.000000 randomized_rounding_draws=1000_log=0_parallel=0 12536 80.000000 13903.695055 
1.000000 0.010000 0.000000 1.000000 2800.000000 85.000000 bogo_draws=0_seed=0 0 85.000000 13680.323760 
1.000000 0.010000 0.000000 1.000000 2800.000000 85.000000 naive_eca_inc_log=0_parallel=1 143 85.000000 14308.064225 
1.000000 0.010000 0.000000 1.000000 2800.000000 85.000000 naive_eca_dec_log=0_parallel=1 141 85.000000 14321.161399 
1.000000 0.010000 0.000000 1.000000 2800.000000 85.000000 glutton_eca_inc_log=0_parallel=1 7497 85.000000 14324.159825 
1.000000 0.010000 0.000000 1.000000 2800.000000 85.000000 glutton_eca_dec_log=0_parallel=1 1936 85.000000 14324.159825 
1.000000 0.010000 0.000000 1.000000 2800.000000 85.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 503 85.000000 14324.159825 
1.000000 0.010000 0.000000 1.000000 2800.000000 85.000000 randomized_rounding_draws=1000_log=0_parallel=0 12533 85.000000 14306.954374 
1.000000 0.010000 0.000000 1.000000 2800.000000 90.000000 bogo_draws=0_seed=0 0 90.000000 14174.837152 
1.000000 0.010000 0.000000 1.000000 2800.000000 90.000000 naive_eca_inc_log=0_parallel=1 145 90.000000 14683.523461 
1.000000 0.010000 0.000000 1.000000 2800.000000 90.000000 naive_eca_dec_log=0_parallel=1 145 90.000000 14674.328734 
1.000000 0.010000 0.000000 1.000000 2800.000000 90.000000 glutton_eca_inc_log=0_parallel=1 7711 90.000000 14683.523461 
1.000000 0.010000 0.000000 1.000000 2800.000000 90.000000 glutton_eca_dec_log=0_parallel=1 1322 90.000000 14683.523461 
1.000000 0.010000 0.000000 1.000000 2800.000000 90.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 500 90.000000 14683.523461 
1.000000 0.010000 0.000000 1.000000 2800.000000 90.000000 randomized_rounding_draws=1000_log=0_parallel=0 12536 90.000000 14679.038720 
1.000000 0.010000 0.000000 1.000000 2800.000000 95.000000 bogo_draws=0_seed=0 0 95.000000 14768.266616 
1.000000 0.010000 0.000000 1.000000 2800.000000 95.000000 naive_eca_inc_log=0_parallel=1 144 95.000000 15003.471851 
1.000000 0.010000 0.000000 1.000000 2800.000000 95.000000 naive_eca_dec_log=0_parallel=1 144 95.000000 15001.511533 
1.000000 0.010000 0.000000 1.000000 2800.000000 95.000000 glutton_eca_inc_log=0_parallel=1 7869 95.000000 15003.471851 
1.000000 0.010000 0.000000 1.000000 2800.000000 95.000000 glutton_eca_dec_log=0_parallel=1 673 95.000000 15003.471851 
1.000000 0.010000 0.000000 1.000000 2800.000000 95.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 503 95.000000 15003.471851 
1.000000 0.010000 0.000000 1.000000 2800.000000 95.000000 randomized_rounding_draws=1000_log=0_parallel=0 12487 95.000000 15003.471851 
1.000000 0.010000 0.000000 1.000000 2800.000000 100.000000 bogo_draws=0_seed=0 0 100.000000 15311.539796 
1.000000 0.010000 0.000000 1.000000 2800.000000 100.000000 naive_eca_inc_log=0_parallel=1 146 100.000000 15311.539796 
1.000000 0.010000 0.000000 1.000000 2800.000000 100.000000 naive_eca_dec_log=0_parallel=1 145 100.000000 15311.539796 
1.000000 0.010000 0.000000 1.000000 2800.000000 100.000000 glutton_eca_inc_log=0_parallel=1 7985 100.000000 15311.539796 
1.000000 0.010000 0.000000 1.000000 2800.000000 100.000000 glutton_eca_dec_log=0_parallel=1 12 100.000000 15311.539796 
1.000000 0.010000 0.000000 1.000000 2800.000000 100.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 467 100.000000 15311.539796 
1.000000 0.010000 0.000000 1.000000 2800.000000 100.000000 randomized_rounding_draws=1000_log=0_parallel=0 12542 100.000000 15311.539796 
1.000000 0.010000 1.000000 0.000000 2800.000000 5.000000 bogo_draws=0_seed=0 0 5.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 5.000000 naive_eca_inc_log=0_parallel=1 217 5.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 5.000000 naive_eca_dec_log=0_parallel=1 256 5.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 5.000000 glutton_eca_inc_log=0_parallel=1 1205 5.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 5.000000 glutton_eca_dec_log=0_parallel=1 13097 5.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 5.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 748 0.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 5.000000 randomized_rounding_draws=1000_log=0_parallel=0 19266 0.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 10.000000 bogo_draws=0_seed=0 0 10.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 10.000000 naive_eca_inc_log=0_parallel=1 213 10.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 10.000000 naive_eca_dec_log=0_parallel=1 261 10.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 10.000000 glutton_eca_inc_log=0_parallel=1 2184 10.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 10.000000 glutton_eca_dec_log=0_parallel=1 12853 10.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 10.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 744 0.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 10.000000 randomized_rounding_draws=1000_log=0_parallel=0 19237 0.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 15.000000 bogo_draws=0_seed=0 0 15.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 15.000000 naive_eca_inc_log=0_parallel=1 214 15.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 15.000000 naive_eca_dec_log=0_parallel=1 256 15.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 15.000000 glutton_eca_inc_log=0_parallel=1 3119 15.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 15.000000 glutton_eca_dec_log=0_parallel=1 12582 15.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 15.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 747 0.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 15.000000 randomized_rounding_draws=1000_log=0_parallel=0 19278 0.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 20.000000 bogo_draws=0_seed=0 0 20.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 20.000000 naive_eca_inc_log=0_parallel=1 217 20.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 20.000000 naive_eca_dec_log=0_parallel=1 252 20.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 20.000000 glutton_eca_inc_log=0_parallel=1 4029 20.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 20.000000 glutton_eca_dec_log=0_parallel=1 12240 20.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 20.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 755 0.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 20.000000 randomized_rounding_draws=1000_log=0_parallel=0 19265 0.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 25.000000 bogo_draws=0_seed=0 0 25.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 25.000000 naive_eca_inc_log=0_parallel=1 219 25.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 25.000000 naive_eca_dec_log=0_parallel=1 254 25.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 25.000000 glutton_eca_inc_log=0_parallel=1 4889 25.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 25.000000 glutton_eca_dec_log=0_parallel=1 11942 25.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 25.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 749 0.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 25.000000 randomized_rounding_draws=1000_log=0_parallel=0 20033 25.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 30.000000 bogo_draws=0_seed=0 0 30.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 30.000000 naive_eca_inc_log=0_parallel=1 216 30.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 30.000000 naive_eca_dec_log=0_parallel=1 248 30.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 30.000000 glutton_eca_inc_log=0_parallel=1 5727 30.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 30.000000 glutton_eca_dec_log=0_parallel=1 11558 30.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 30.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 743 0.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 30.000000 randomized_rounding_draws=1000_log=0_parallel=0 20226 30.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 35.000000 bogo_draws=0_seed=0 0 35.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 35.000000 naive_eca_inc_log=0_parallel=1 213 35.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 35.000000 naive_eca_dec_log=0_parallel=1 268 35.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 35.000000 glutton_eca_inc_log=0_parallel=1 6489 35.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 35.000000 glutton_eca_dec_log=0_parallel=1 11004 35.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 35.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 747 0.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 35.000000 randomized_rounding_draws=1000_log=0_parallel=0 20358 35.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 40.000000 bogo_draws=0_seed=0 0 40.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 40.000000 naive_eca_inc_log=0_parallel=1 216 40.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 40.000000 naive_eca_dec_log=0_parallel=1 248 40.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 40.000000 glutton_eca_inc_log=0_parallel=1 7211 40.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 40.000000 glutton_eca_dec_log=0_parallel=1 10468 40.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 40.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 744 0.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 40.000000 randomized_rounding_draws=1000_log=0_parallel=0 20434 40.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 45.000000 bogo_draws=0_seed=0 0 45.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 45.000000 naive_eca_inc_log=0_parallel=1 214 45.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 45.000000 naive_eca_dec_log=0_parallel=1 257 45.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 45.000000 glutton_eca_inc_log=0_parallel=1 7826 45.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 45.000000 glutton_eca_dec_log=0_parallel=1 9878 45.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 45.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 768 0.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 45.000000 randomized_rounding_draws=1000_log=0_parallel=0 20573 45.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 50.000000 bogo_draws=0_seed=0 0 50.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 50.000000 naive_eca_inc_log=0_parallel=1 228 50.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 50.000000 naive_eca_dec_log=0_parallel=1 276 50.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 50.000000 glutton_eca_inc_log=0_parallel=1 8685 50.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 50.000000 glutton_eca_dec_log=0_parallel=1 9252 50.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 50.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 747 0.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 50.000000 randomized_rounding_draws=1000_log=0_parallel=0 20837 50.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 55.000000 bogo_draws=0_seed=0 0 55.000000 6240.612907 
1.000000 0.010000 1.000000 0.000000 2800.000000 55.000000 naive_eca_inc_log=0_parallel=1 215 55.000000 6240.612907 
