N2_id,X,Y,cost_mean,cost_max
68433,896606.14,6272722.898,51.4285714285714,300
68434,896623.15,6272719.625,234.285714285714,1000
68435,896640.16,6272716.351,334.285714285714,1000
68436,896657.17,6272713.077,51.4285714285714,300
68437,896674.18,6272709.804,192.857142857143,1000
68438,896691.19,6272706.53,544.285714285714,800
68439,896708.2,6272703.257,431.428571428571,800
68440,896725.21,6272699.983,900,1000
68441,896742.22,6272696.71,600,1000
68442,896759.23,6272693.436,134.285714285714,300
68443,896776.24,6272690.162,574.285714285714,800
68444,896793.25,6272686.889,574.285714285714,800
68445,896810.26,6272683.615,585.714285714286,800
68446,896827.27,6272680.342,614.285714285714,1000
68447,896844.28,6272677.068,758.571428571429,1000
68448,896861.29,6272673.795,217.142857142857,300
68449,896878.3,6272670.521,51.4285714285714,300
68450,896895.31,6272667.247,134.285714285714,300
68451,896912.32,6272663.974,234.285714285714,1000
68452,896929.33,6272660.7,600,1000
68453,896946.34,6272657.427,617.142857142857,1000
68454,896963.35,6272654.153,574.285714285714,800
68455,896980.36,6272650.879,671.428571428571,1000
68456,896997.37,6272647.606,900,1000
68457,897014.38,6272644.332,800,1000
68458,897031.39,6272641.059,1000,1000
68459,897048.4,6272637.785,390,800
68460,897065.41,6272634.512,430,1000
68461,897082.42,6272631.238,800,1000
68462,897099.43,6272627.964,92.8571428571429,300
68463,897116.44,6272624.691,217.142857142857,300
68464,897133.45,6272621.417,657.142857142857,800
68465,897150.46,6272618.144,800,800
68466,897167.47,6272614.87,594.285714285714,800
68467,897184.48,6272611.597,460,1000
68468,897201.49,6272608.323,92.8571428571429,300
68469,897218.5,6272605.049,575.714285714286,1000
68470,897235.51,6272601.776,1000,1000
68471,897252.52,6272598.502,1000,1000
68472,897269.53,6272595.229,1000,1000
68473,897286.54,6272591.955,434.285714285714,1000
68474,897303.55,6272588.682,8.71428571428571,10
68475,897320.56,6272585.408,800.142857142857,1000
68476,897337.57,6272582.134,700,1000
68477,897354.58,6272578.861,417.142857142857,1000
68478,897371.59,6272575.587,300,300
68479,897388.6,6272572.314,700,1000
68480,897405.61,6272569.04,1000,1000
68481,897422.62,6272565.767,800,1000
68482,897439.63,6272562.493,558.571428571429,1000
68483,897456.64,6272559.219,134.285714285714,300
68484,897473.65,6272555.946,235.714285714286,800
68485,897490.66,6272552.672,631.428571428571,1000
68486,897507.67,6272549.399,842.857142857143,1000
68487,897524.68,6272546.125,800,1000
68488,897541.69,6272542.851,842.857142857143,1000
68489,897558.7,6272539.578,530,1000
68490,897575.71,6272536.304,544.285714285714,800
68491,897592.72,6272533.031,800,800
68492,897609.73,6272529.757,615.714285714286,800
68493,897626.74,6272526.484,460,1000
68494,897643.75,6272523.21,542.857142857143,1000
68495,897660.76,6272519.936,914.285714285714,1000
68496,897677.77,6272516.663,728.571428571429,800
68497,897694.78,6272513.389,900,1000
68498,897711.79,6272510.116,400,1000
68499,897728.8,6272506.842,275.714285714286,1000
68500,897745.81,6272503.569,700,1000
68501,897762.82,6272500.295,942.857142857143,1000
68502,897779.83,6272497.021,730,1000
68503,897796.84,6272493.748,700,1000
68504,897813.85,6272490.474,942.857142857143,1000
68505,897830.86,6272487.201,800,800
68506,897847.87,6272483.927,800,800
68507,897864.88,6272480.654,885.714285714286,1000
68508,897881.89,6272477.38,914.285714285714,1000
68509,897898.9,6272474.106,914.285714285714,1000
68510,897915.91,6272470.833,800,1000
68511,897932.92,6272467.559,417.142857142857,1000
68512,897949.93,6272464.286,300,300
68773,896322.64,6272808.011,1,1
68774,896339.65,6272804.738,2.28571428571429,10
68775,896356.66,6272801.464,1,1
68776,896373.67,6272798.19,1,1
68777,896390.68,6272794.917,3.57142857142857,10
68778,896407.69,6272791.643,800,1000
68779,896424.7,6272788.37,717.142857142857,1000
68780,896441.71,6272785.096,615.714285714286,800
68781,896458.72,6272781.823,700,1000
68782,896475.73,6272778.549,800,1000
68783,896492.74,6272775.275,134.285714285714,300
68784,896509.75,6272772.002,92.8571428571429,300
68785,896526.76,6272768.728,192.857142857143,1000
68786,896543.77,6272765.455,134.285714285714,300
68787,896560.78,6272762.181,92.8571428571429,300
68788,896577.79,6272758.908,134.285714285714,300
68789,896594.8,6272755.634,300,300
68790,896611.81,6272752.36,257.142857142857,300
68791,896628.82,6272749.087,335.714285714286,800
68792,896645.83,6272745.813,235.714285714286,800
68793,896662.84,6272742.54,10,10
68794,896679.85,6272739.266,617.142857142857,1000
68795,896696.86,6272735.992,447.142857142857,1000
68796,896713.87,6272732.719,574.285714285714,800
68797,896730.88,6272729.445,800,1000
68798,896747.89,6272726.172,900,1000
68799,896764.9,6272722.898,334.285714285714,1000
68800,896781.91,6272719.625,800,800
68801,896798.92,6272716.351,800,1000
68802,896815.93,6272713.077,715.714285714286,1000
68803,896832.94,6272709.804,728.571428571429,800
68804,896849.95,6272706.53,900,1000
68805,896866.96,6272703.257,217.142857142857,300
68806,896883.97,6272699.983,217.142857142857,300
68807,896900.98,6272696.71,317.142857142857,1000
68808,896917.99,6272693.436,500,1000
68809,896935,6272690.162,600,1000
68810,896952.01,6272686.889,800,1000
68811,896969.02,6272683.615,542.857142857143,1000
68812,896986.03,6272680.342,700,1000
68813,897003.04,6272677.068,558.571428571429,1000
68814,897020.05,6272673.795,600,1000
68815,897037.06,6272670.521,900,1000
68816,897054.07,6272667.247,658.571428571429,1000
68817,897071.08,6272663.974,544.285714285714,800
68818,897088.09,6272660.7,900,1000
68819,897105.1,6272657.427,217.142857142857,300
68820,897122.11,6272654.153,217.142857142857,300
68821,897139.12,6272650.879,175.714285714286,300
68822,897156.13,6272647.606,164.285714285714,800
68823,897173.14,6272644.332,800,800
68824,897190.15,6272641.059,300,300
68825,897207.16,6272637.785,800,1000
68826,897224.17,6272634.512,10,10
68827,897241.18,6272631.238,1000,1000
68828,897258.19,6272627.964,1000,1000
68829,897275.2,6272624.691,700,1000
68830,897292.21,6272621.417,300,300
68831,897309.22,6272618.144,300,300
68832,897326.23,6272614.87,585.714285714286,800
68833,897343.24,6272611.597,858.571428571429,1000
68834,897360.25,6272608.323,800,1000
68835,897377.26,6272605.049,417.142857142857,1000
68836,897394.27,6272601.776,360,800
68837,897411.28,6272598.502,514.285714285714,800
68838,897428.29,6272595.229,300,300
68839,897445.3,6272591.955,400,1000
68840,897462.31,6272588.682,500,1000
68841,897479.32,6272585.408,600,1000
68842,897496.33,6272582.134,500,1000
68843,897513.34,6272578.861,800,1000
68844,897530.35,6272575.587,800,1000
68845,897547.36,6272572.314,685.714285714286,1000
68846,897564.37,6272569.04,400,1000
68847,897581.38,6272565.767,275.714285714286,1000
68848,897598.39,6272562.493,800,800
68849,897615.4,6272559.219,358.571428571429,1000
68850,897632.41,6272555.946,700,1000
68851,897649.42,6272552.672,671.428571428571,1000
68852,897666.43,6272549.399,800,800
68853,897683.44,6272546.125,800,1000
68854,897700.45,6272542.851,500,1000
68855,897717.46,6272539.578,758.571428571429,1000
68856,897734.47,6272536.304,417.142857142857,1000
68857,897751.48,6272533.031,942.857142857143,1000
68858,897768.49,6272529.757,347.142857142857,1000
68859,897785.5,6272526.484,51.4285714285714,300
68860,897802.51,6272523.21,858.571428571429,1000
68861,897819.52,6272519.936,800,800
68862,897836.53,6272516.663,800,800
68863,897853.54,6272513.389,942.857142857143,1000
68864,897870.55,6272510.116,971.428571428571,1000
68865,897887.56,6272506.842,914.285714285714,1000
68866,897904.57,6272503.569,728.571428571429,800
68867,897921.58,6272500.295,800,800
68868,897938.59,6272497.021,728.571428571429,800
69130,896328.31,6272837.473,2.28571428571429,10
69131,896345.32,6272834.2,1,1
69132,896362.33,6272830.926,1,1
69133,896379.34,6272827.653,1,1
69134,896396.35,6272824.379,1,1
69135,896413.36,6272821.105,1,1
69136,896430.37,6272817.832,1,1
69137,896447.38,6272814.558,46.2857142857143,300
69138,896464.39,6272811.285,1,1
69139,896481.4,6272808.011,400,1000
69140,896498.41,6272804.738,51.4285714285714,300
69141,896515.42,6272801.464,475.714285714286,1000
69142,896532.43,6272798.19,517.142857142857,1000
69143,896549.44,6272794.917,175.714285714286,300
69144,896566.45,6272791.643,51.4285714285714,300
69145,896583.46,6272788.37,217.142857142857,300
69146,896600.47,6272785.096,300,300
69147,896617.48,6272781.823,300,300
69148,896634.49,6272778.549,300,300
69149,896651.5,6272775.275,358.571428571429,1000
69150,896668.51,6272772.002,92.8571428571429,300
69151,896685.52,6272768.728,255.714285714286,800
69152,896702.53,6272765.455,348.571428571429,800
69153,896719.54,6272762.181,275.714285714286,800
69154,896736.55,6272758.908,728.571428571429,800
69155,896753.56,6272755.634,461.428571428571,800
69156,896770.57,6272752.36,348.571428571429,800
69157,896787.58,6272749.087,657.142857142857,800
69158,896804.59,6272745.813,500,1000
69159,896821.6,6272742.54,871.428571428571,1000
69160,896838.61,6272739.266,914.285714285714,1000
69161,896855.62,6272735.992,614.285714285714,1000
69162,896872.63,6272732.719,92.8571428571429,300
69163,896889.64,6272729.445,458.571428571429,1000
69164,896906.65,6272726.172,900,1000
69165,896923.66,6272722.898,234.285714285714,1000
69166,896940.67,6272719.625,134.285714285714,300
69167,896957.68,6272716.351,900,1000
69168,896974.69,6272713.077,642.857142857143,1000
69169,896991.7,6272709.804,488.571428571429,1000
69170,897008.71,6272706.53,400,1000
69171,897025.72,6272703.257,300,300
69172,897042.73,6272699.983,900,1000
69173,897059.74,6272696.71,1000,1000
69174,897076.75,6272693.436,388.571428571429,1000
69175,897093.76,6272690.162,571.428571428571,1000
69176,897110.77,6272686.889,900,1000
69177,897127.78,6272683.615,1000,1000
69178,897144.79,6272680.342,1000,1000
69179,897161.8,6272677.068,300,300
69180,897178.81,6272673.795,585.714285714286,800
69181,897195.82,6272670.521,585.714285714286,800
69182,897212.83,6272667.247,400,1000
69183,897229.84,6272663.974,700,1000
69184,897246.85,6272660.7,800,1000
69185,897263.86,6272657.427,900,1000
69186,897280.87,6272654.153,800,1000
69187,897297.88,6272650.879,742.857142857143,1000
69188,897314.89,6272647.606,857.142857142857,1000
69189,897331.9,6272644.332,800,800
69190,897348.91,6272641.059,687.142857142857,800
69191,897365.92,6272637.785,318.571428571429,800
69192,897382.93,6272634.512,658.571428571429,1000
69193,897399.94,6272631.238,900,1000
69194,897416.95,6272627.964,658.571428571429,1000
69195,897433.96,6272624.691,814.285714285714,1000
69196,897450.97,6272621.417,1000,1000
69197,897467.98,6272618.144,1000,1000
69198,897484.99,6272614.87,814.285714285714,1000
69199,897502,6272611.597,800,1000
69200,897519.01,6272608.323,600,1000
69201,897536.02,6272605.049,300,300
69202,897553.03,6272601.776,671.428571428571,1000
69203,897570.04,6272598.502,514.285714285714,800
69204,897587.05,6272595.229,1000,1000
69205,897604.06,6272591.955,471.428571428571,1000
69206,897621.07,6272588.682,800,800
69207,897638.08,6272585.408,300,300
69208,897655.09,6272582.134,1000,1000
69209,897672.1,6272578.861,1000,1000
69210,897689.11,6272575.587,1000,1000
69211,897706.12,6272572.314,10,10
69212,897723.13,6272569.04,10,10
69213,897740.14,6272565.767,700,1000
69214,897757.15,6272562.493,615.714285714286,800
69215,897774.16,6272559.219,10,10
69216,897791.17,6272555.946,458.571428571429,1000
69217,897808.18,6272552.672,857.142857142857,1000
69218,897825.19,6272549.399,800,800
69219,897842.2,6272546.125,785.714285714286,1000
69220,897859.21,6272542.851,858.571428571429,1000
69221,897876.22,6272539.578,475.714285714286,1000
69222,897893.23,6272536.304,900,1000
69223,897910.24,6272533.031,800,800
69224,897927.25,6272529.757,942.857142857143,1000
69225,897944.26,6272526.484,900,1000
69490,896333.98,6272866.936,1,1
69491,896350.99,6272863.662,1,1
69492,896368,6272860.388,1,1
69493,896385.01,6272857.115,2.28571428571429,10
69494,896402.02,6272853.841,1,1
69495,896419.03,6272850.568,1,1
69496,896436.04,6272847.294,1,1
69497,896453.05,6272844.02,87.4285714285714,150
69498,896470.06,6272840.747,110,150
69499,896487.07,6272837.473,1,1
69500,896504.08,6272834.2,91.5714285714286,300
69501,896521.09,6272830.926,300,300
69502,896538.1,6272827.653,700,1000
69503,896555.11,6272824.379,400,1000
69504,896572.12,6272821.105,92.8571428571429,300
69505,896589.13,6272817.832,800,1000
69506,896606.14,6272814.558,292.857142857143,1000
69507,896623.15,6272811.285,51.4285714285714,300
69508,896640.16,6272808.011,51.4285714285714,300
69509,896657.17,6272804.738,234.285714285714,1000
69510,896674.18,6272801.464,134.285714285714,300
69511,896691.19,6272798.19,175.714285714286,300
69512,896708.2,6272794.917,375.714285714286,1000
69513,896725.21,6272791.643,258.571428571429,300
69514,896742.22,6272788.37,134.285714285714,300
69515,896759.23,6272785.096,122.857142857143,800
69516,896776.24,6272781.823,594.285714285714,800
69517,896793.25,6272778.549,388.571428571429,800
69518,896810.26,6272775.275,346,800
69519,896827.27,6272772.002,481.428571428571,800
69520,896844.28,6272768.728,687.142857142857,800
69521,896861.29,6272765.455,800,800
69522,896878.3,6272762.181,687.142857142857,800
69523,896895.31,6272758.908,502.857142857143,800
69524,896912.32,6272755.634,461.428571428571,800
69525,896929.33,6272752.36,602.857142857143,1000
69526,896946.34,6272749.087,885.714285714286,1000
69527,896963.35,6272745.813,744.285714285714,1000
69528,896980.36,6272742.54,574.285714285714,800
69529,896997.37,6272739.266,742.857142857143,1000
69530,897014.38,6272735.992,1000,1000
69531,897031.39,6272732.719,717.142857142857,1000
69532,897048.4,6272729.445,375.714285714286,1000
69533,897065.41,6272726.172,400,1000
69534,897082.42,6272722.898,175.714285714286,300
69535,897099.43,6272719.625,288.571428571429,800
69536,897116.44,6272716.351,900,1000
69537,897133.45,6272713.077,900,1000
69538,897150.46,6272709.804,700,1000
69539,897167.47,6272706.53,400,1000
69540,897184.48,6272703.257,442.857142857143,800
69541,897201.49,6272699.983,800,800
69542,897218.5,6272696.71,800,800
69543,897235.51,6272693.436,800,800
69544,897252.52,6272690.162,800,800
69545,897269.53,6272686.889,857.142857142857,1000
69546,897286.54,6272683.615,942.857142857143,1000
69547,897303.55,6272680.342,1000,1000
69548,897320.56,6272677.068,1000,1000
69549,897337.57,6272673.795,1000,1000
69550,897354.58,6272670.521,814.285714285714,1000
69551,897371.59,6272667.247,900,1000
69552,897388.6,6272663.974,1000,1000
69553,897405.61,6272660.7,1000,1000
69554,897422.62,6272657.427,1000,1000
69555,897439.63,6272654.153,614.285714285714,1000
69556,897456.64,6272650.879,900,1000
69557,897473.65,6272647.606,1000,1000
69558,897490.66,6272644.332,1000,1000
69559,897507.67,6272641.059,828.571428571429,1000
69560,897524.68,6272637.785,900,1000
69561,897541.69,6272634.512,642.857142857143,1000
69562,897558.7,6272631.238,800,800
69563,897575.71,6272627.964,757.142857142857,1000
69564,897592.72,6272624.691,671.428571428571,1000
69565,897609.73,6272621.417,900,1000
69566,897626.74,6272618.144,471.428571428571,1000
69567,897643.75,6272614.87,728.571428571429,800
69568,897660.76,6272611.597,600,1000
69569,897677.77,6272608.323,500,1000
69570,897694.78,6272605.049,400,1000
69571,897711.79,6272601.776,700,1000
69572,897728.8,6272598.502,500,1000
69573,897745.81,6272595.229,942.857142857143,1000
69574,897762.82,6272591.955,700,1000
69575,897779.83,6272588.682,700,1000
69576,897796.84,6272585.408,942.857142857143,1000
69577,897813.85,6272582.134,800,800
69578,897830.86,6272578.861,728.571428571429,800
69579,897847.87,6272575.587,800,1000
69580,897864.88,6272572.314,475.714285714286,1000
69581,897881.89,6272569.04,558.571428571429,1000
69582,897898.9,6272565.767,942.857142857143,1000
69583,897915.91,6272562.493,800,800
69584,897932.92,6272559.219,1000,1000
69585,897949.93,6272555.946,575.714285714286,1000
69847,896339.65,6272896.398,1,1
69848,896356.66,6272893.124,1,1
69849,896373.67,6272889.851,214.571428571429,300
69850,896390.68,6272886.577,91.5714285714286,300
69851,896407.69,6272883.303,1,1
69852,896424.7,6272880.03,1,1
69853,896441.71,6272876.756,3.57142857142857,10
69854,896458.72,6272873.483,130,150
69855,896475.73,6272870.209,90,150
69856,896492.74,6272866.936,130,150
69857,896509.75,6272863.662,295.714285714286,800
69858,896526.76,6272860.388,90.2857142857143,300
69859,896543.77,6272857.115,417.142857142857,1000
69860,896560.78,6272853.841,317.142857142857,1000
69861,896577.79,6272850.568,217.142857142857,300
69862,896594.8,6272847.294,1000,1000
69863,896611.81,6272844.02,92.8571428571429,300
69864,896628.82,6272840.747,10,10
69865,896645.83,6272837.473,175.714285714286,300
69866,896662.84,6272834.2,92.8571428571429,300
69867,896679.85,6272830.926,800,1000
69868,896696.86,6272827.653,51.4285714285714,300
69869,896713.87,6272824.379,217.142857142857,300
69870,896730.88,6272821.105,600,1000
69871,896747.89,6272817.832,900,1000
69872,896764.9,6272814.558,758.571428571429,1000
69873,896781.91,6272811.285,687.142857142857,800
69874,896798.92,6272808.011,418.571428571429,1000
69875,896815.93,6272804.738,858.571428571429,1000
69876,896832.94,6272801.464,475.714285714286,1000
69877,896849.95,6272798.19,192.857142857143,1000
69878,896866.96,6272794.917,4.85714285714286,10
69879,896883.97,6272791.643,117.714285714286,800
69880,896900.98,6272788.37,234.428571428571,800
69881,896917.99,6272785.096,348.571428571429,800
69882,896935,6272781.823,408.571428571429,800
69883,896952.01,6272778.549,594.285714285714,800
69884,896969.02,6272775.275,687.142857142857,800
69885,896986.03,6272772.002,594.285714285714,800
69886,897003.04,6272768.728,574.285714285714,800
69887,897020.05,6272765.455,428.571428571429,800
69888,897037.06,6272762.181,428.571428571429,800
69889,897054.07,6272758.908,388.571428571429,800
69890,897071.08,6272755.634,387.285714285714,800
69891,897088.09,6272752.36,251.857142857143,800
69892,897105.1,6272749.087,431.428571428571,800
69893,897122.11,6272745.813,728.571428571429,800
69894,897139.12,6272742.54,800,800
69895,897156.13,6272739.266,800,800
69896,897173.14,6272735.992,800,800
69897,897190.15,6272732.719,657.142857142857,800
69898,897207.16,6272729.445,585.714285714286,800
69899,897224.17,6272726.172,657.142857142857,800
69900,897241.18,6272722.898,300,300
69901,897258.19,6272719.625,1000,1000
69902,897275.2,6272716.351,1000,1000
69903,897292.21,6272713.077,1000,1000
69904,897309.22,6272709.804,1000,1000
69905,897326.23,6272706.53,1000,1000
69906,897343.24,6272703.257,1000,1000
69907,897360.25,6272699.983,1000,1000
69908,897377.26,6272696.71,614.285714285714,1000
69909,897394.27,6272693.436,1000,1000
69910,897411.28,6272690.162,858.571428571429,1000
69911,897428.29,6272686.889,800,1000
69912,897445.3,6272683.615,617.142857142857,1000
69913,897462.31,6272680.342,685.714285714286,1000
69914,897479.32,6272677.068,277.142857142857,800
69915,897496.33,6272673.795,574.285714285714,800
69916,897513.34,6272670.521,800,800
69917,897530.35,6272667.247,657.142857142857,800
69918,897547.36,6272663.974,602.857142857143,1000
69919,897564.37,6272660.7,728.571428571429,800
69920,897581.38,6272657.427,687.142857142857,800
69921,897598.39,6272654.153,574.285714285714,800
69922,897615.4,6272650.879,544.285714285714,800
69923,897632.41,6272647.606,728.571428571429,800
69924,897649.42,6272644.332,728.571428571429,800
69925,897666.43,6272641.059,657.142857142857,800
69926,897683.44,6272637.785,800,1000
69927,897700.45,6272634.512,400,1000
69928,897717.46,6272631.238,300,300
69929,897734.47,6272627.964,300,300
69930,897751.48,6272624.691,644.285714285714,1000
69931,897768.49,6272621.417,575.714285714286,1000
69932,897785.5,6272618.144,1000,1000
69933,897802.51,6272614.87,800,800
69934,897819.52,6272611.597,800,800
69935,897836.53,6272608.323,714.285714285714,1000
69936,897853.54,6272605.049,744.285714285714,1000
69937,897870.55,6272601.776,671.428571428571,1000
69938,897887.56,6272598.502,900,1000
69939,897904.57,6272595.229,857.142857142857,1000
69940,897921.58,6272591.955,657.142857142857,800
69941,897938.59,6272588.682,300,300
70206,896362.33,6272922.586,164.285714285714,800
70207,896379.34,6272919.313,92.8571428571429,300
70208,896396.35,6272916.039,258.571428571429,300
70209,896413.36,6272912.766,87.7142857142857,300
70210,896430.37,6272909.492,1,1
70211,896447.38,6272906.218,1,1
70212,896464.39,6272902.945,23.5714285714286,150
70213,896481.4,6272899.671,22.2857142857143,150
70214,896498.41,6272896.398,7.42857142857143,10
70215,896515.42,6272893.124,70,150
70216,896532.43,6272889.851,110,150
70217,896549.44,6272886.577,757.142857142857,1000
70218,896566.45,6272883.303,51.4285714285714,300
70219,896583.46,6272880.03,300,300
70220,896600.47,6272876.756,800,1000
70221,896617.48,6272873.483,575.714285714286,1000
70222,896634.49,6272870.209,858.571428571429,1000
70223,896651.5,6272866.936,658.571428571429,1000
70224,896668.51,6272863.662,300,300
70225,896685.52,6272860.388,700,1000
70226,896702.53,6272857.115,558.571428571429,1000
70227,896719.54,6272853.841,317.142857142857,1000
70228,896736.55,6272850.568,500,1000
70229,896753.56,6272847.294,800,1000
70230,896770.57,6272844.02,217.142857142857,300
70231,896787.58,6272840.747,217.142857142857,300
70232,896804.59,6272837.473,800,800
70233,896821.6,6272834.2,205.714285714286,800
70234,896838.61,6272830.926,2.28571428571429,10
70235,896855.62,6272827.653,116.428571428571,800
70236,896872.63,6272824.379,387.285714285714,800
70237,896889.64,6272821.105,231.857142857143,800
70238,896906.65,6272817.832,2.28571428571429,10
70239,896923.66,6272814.558,48.7142857142857,150
70240,896940.67,6272811.285,152.857142857143,300
70241,896957.68,6272808.011,152.857142857143,300
70242,896974.69,6272804.738,457.142857142857,1000
70243,896991.7,6272801.464,557.142857142857,1000
70244,897008.71,6272798.19,828.571428571429,1000
70245,897025.72,6272794.917,330,800
70246,897042.73,6272791.643,334.285714285714,1000
70247,897059.74,6272788.37,317.142857142857,1000
70248,897076.75,6272785.096,658.571428571429,1000
70249,897093.76,6272781.823,558.571428571429,1000
70250,897110.77,6272778.549,800,1000
70251,897127.78,6272775.275,914.285714285714,1000
70252,897144.79,6272772.002,800,1000
70253,897161.8,6272768.728,800,1000
70254,897178.81,6272765.455,500,1000
70255,897195.82,6272762.181,900,1000
70256,897212.83,6272758.908,728.571428571429,800
70257,897229.84,6272755.634,300,300
70258,897246.85,6272752.36,657.142857142857,800
70259,897263.86,6272749.087,642.857142857143,1000
70260,897280.87,6272745.813,1000,1000
70261,897297.88,6272742.54,1000,1000
70262,897314.89,6272739.266,858.571428571429,1000
70263,897331.9,6272735.992,560,1000
70264,897348.91,6272732.719,657.142857142857,800
70265,897365.92,6272729.445,657.142857142857,800
70266,897382.93,6272726.172,514.285714285714,800
70267,897399.94,6272722.898,614.285714285714,1000
70268,897416.95,6272719.625,800,1000
70269,897433.96,6272716.351,1000,1000
70270,897450.97,6272713.077,900,1000
70271,897467.98,6272709.804,530,1000
70272,897484.99,6272706.53,614.285714285714,1000
70273,897502,6272703.257,1000,1000
70274,897519.01,6272699.983,1000,1000
70275,897536.02,6272696.71,500,1000
70276,897553.03,6272693.436,517.142857142857,1000
70277,897570.04,6272690.162,317.142857142857,1000
70278,897587.05,6272686.889,500,1000
70279,897604.06,6272683.615,700,1000
70280,897621.07,6272680.342,1000,1000
70281,897638.08,6272677.068,1000,1000
70282,897655.09,6272673.795,517.142857142857,1000
70283,897672.1,6272670.521,461.428571428571,800
70284,897689.11,6272667.247,514.285714285714,800
70285,897706.12,6272663.974,658.571428571429,1000
70286,897723.13,6272660.7,800,1000
70287,897740.14,6272657.427,742.857142857143,1000
70288,897757.15,6272654.153,942.857142857143,1000
70289,897774.16,6272650.879,1000,1000
70290,897791.17,6272647.606,757.142857142857,1000
70291,897808.18,6272644.332,800,800
70292,897825.19,6272641.059,914.285714285714,1000
70293,897842.2,6272637.785,375.714285714286,1000
70294,897859.21,6272634.512,900,1000
70295,897876.22,6272631.238,1000,1000
70296,897893.23,6272627.964,900,1000
70297,897910.24,6272624.691,800,800
70298,897927.25,6272621.417,615.714285714286,800
70299,897944.26,6272618.144,942.857142857143,1000
70561,896368,6272952.048,442.857142857143,800
70562,896385.01,6272948.775,514.285714285714,800
70563,896402.02,6272945.501,585.714285714286,800
70564,896419.03,6272942.228,687.142857142857,800
70565,896436.04,6272938.954,800,800
70566,896453.05,6272935.681,800,800
70567,896470.06,6272932.407,800,800
70568,896487.07,6272929.133,687.142857142857,800
70569,896504.08,6272925.86,481.428571428571,800
70570,896521.09,6272922.586,388.571428571429,800
70571,896538.1,6272919.313,202.857142857143,800
70572,896555.11,6272916.039,70,150
70573,896572.12,6272912.766,255.714285714286,800
70574,896589.13,6272909.492,318.571428571429,800
70575,896606.14,6272906.218,50.1428571428571,300
70576,896623.15,6272902.945,175.714285714286,300
70577,896640.16,6272899.671,292.857142857143,1000
70578,896657.17,6272896.398,151.428571428571,1000
70579,896674.18,6272893.124,217.142857142857,300
70580,896691.19,6272889.851,258.571428571429,300
70581,896708.2,6272886.577,92.8571428571429,300
70582,896725.21,6272883.303,134.285714285714,300
70583,896742.22,6272880.03,800,1000
70584,896759.23,6272876.756,531.428571428571,1000
70585,896776.24,6272873.483,687.142857142857,800
70586,896793.25,6272870.209,461.428571428571,800
70587,896810.26,6272866.936,348.571428571429,800
70588,896827.27,6272863.662,10,10
70589,896844.28,6272860.388,10,10
70590,896861.29,6272857.115,175.714285714286,300
70591,896878.3,6272853.841,358.571428571429,1000
70592,896895.31,6272850.568,400,1000
70593,896912.32,6272847.294,175.714285714286,300
70594,896929.33,6272844.02,600,1000
70595,896946.34,6272840.747,1000,1000
70596,896963.35,6272837.473,1000,1000
70597,896980.36,6272834.2,1000,1000
70598,896997.37,6272830.926,700,1000
70599,897014.38,6272827.653,800,1000
70600,897031.39,6272824.379,715.714285714286,1000
70601,897048.4,6272821.105,671.428571428571,1000
70602,897065.41,6272817.832,900,1000
70603,897082.42,6272814.558,900,1000
70604,897099.43,6272811.285,700,1000
70605,897116.44,6272808.011,471.428571428571,1000
70606,897133.45,6272804.738,1000,1000
70607,897150.46,6272801.464,585.714285714286,800
70608,897167.47,6272798.19,1000,1000
70609,897184.48,6272794.917,858.571428571429,1000
70610,897201.49,6272791.643,517.142857142857,1000
70611,897218.5,6272788.37,757.142857142857,1000
70612,897235.51,6272785.096,205.714285714286,800
70613,897252.52,6272781.823,360,800
70614,897269.53,6272778.549,387.428571428571,800
70615,897286.54,6272775.275,317.285714285714,800
70616,897303.55,6272772.002,234.428571428571,800
70617,897320.56,6272768.728,4.85714285714286,10
70618,897337.57,6272765.455,233,1000
70619,897354.58,6272762.181,258.571428571429,300
70620,897371.59,6272758.908,92.8571428571429,300
70621,897388.6,6272755.634,600,1000
70622,897405.61,6272752.36,814.285714285714,1000
70623,897422.62,6272749.087,500,1000
70624,897439.63,6272745.813,400,1000
70625,897456.64,6272742.54,400,1000
70626,897473.65,6272739.266,900,1000
70627,897490.66,6272735.992,657.142857142857,800
70628,897507.67,6272732.719,1000,1000
70629,897524.68,6272729.445,358.571428571429,1000
70630,897541.69,6272726.172,400,1000
70631,897558.7,6272722.898,1000,1000
70632,897575.71,6272719.625,234.285714285714,1000
70633,897592.72,6272716.351,300,300
70634,897609.73,6272713.077,175.714285714286,300
70635,897626.74,6272709.804,800,1000
70636,897643.75,6272706.53,800,1000
70637,897660.76,6272703.257,600,1000
70638,897677.77,6272699.983,175.714285714286,300
70639,897694.78,6272696.71,574.285714285714,800
70640,897711.79,6272693.436,247.142857142857,800
70641,897728.8,6272690.162,500,1000
70642,897745.81,6272686.889,800,1000
70643,897762.82,6272683.615,914.285714285714,1000
70644,897779.83,6272680.342,757.142857142857,1000
70645,897796.84,6272677.068,800,800
70646,897813.85,6272673.795,657.142857142857,800
70647,897830.86,6272670.521,417.142857142857,1000
70648,897847.87,6272667.247,914.285714285714,1000
70649,897864.88,6272663.974,828.571428571429,1000
70650,897881.89,6272660.7,857.142857142857,1000
70651,897898.9,6272657.427,700,1000
70652,897915.91,6272654.153,814.285714285714,1000
70653,897932.92,6272650.879,475.714285714286,1000
70654,897949.93,6272647.606,92.8571428571429,300
