thresold length_gain alpha total_eca_restored total_eca massifs_eca_restored massifs_eca parcs_eca_restored parcs_eca massifs_eca parcs_eca_restored parcs_eca friches_eca_restored friches_eca between_massifs_parcs_eca_restored between_massifs_parcs_eca
4500 30 1750 412883 409166 387192 384227 1549.19 1529.8 384227 1549.19 1529.8 77.1931 74.5034 16431.9 15928.4
4500 30 2000 473754 469108 440675 436966 1814.21 1791.61 436966 1814.21 1791.61 93.1573 90.0943 21708.2 21064.7
4500 30 2250 535618 529990 494613 490109 2077.02 2051.58 490109 2077.02 2051.58 109.479 106.066 27445.4 26660.8
4500 30 2500 598273 591629 548936 543597 2334.45 2306.55 543597 2334.45 2306.55 125.963 122.227 33539.5 32616.2
4500 30 2750 661520 653842 603558 597360 2584.48 2554.47 597360 2584.48 2554.47 142.452 138.422 39896.9 38840.3
4500 30 3000 725157 716443 658377 651310 2825.87 2794.07 651310 2825.87 2794.07 158.824 154.527 46436.2 45253.3
4500 30 3250 788978 779243 713271 705337 3057.92 3024.63 705337 3057.92 3024.63 174.98 170.446 53087.8 51786.9
4500 30 3500 852783 842051 768112 759323 3280.35 3245.82 759323 3280.35 3245.82 190.85 186.105 59793.4 58383.3
4500 30 3750 916383 904689 822766 813146 3493.1 3457.57 813146 3493.1 3457.57 206.379 201.449 66505 64994.9
4500 30 4000 979604 966990 877106 866686 3696.34 3660 866686 3696.34 3660 221.529 216.437 73183.7 71582.6
4400 30 500 141161 140816 139183 138897 443.998 442.14 138897 443.998 442.14 12.6838 11.9709 756.87 736.985
4400 30 750 186874 186071 182380 181714 596.943 592.277 181714 596.943 592.277 22.3296 21.2337 2186.9 2121.54
4400 30 1000 239254 237865 231024 229890 799.02 790.798 229890 799.02 790.798 34.0339 32.541 4508.12 4364.92
4400 30 1250 295142 293063 282034 280358 1033.32 1021.26 280358 1033.32 1021.26 47.325 45.4279 7716.59 7469.28
4400 30 1500 353216 350356 334236 331947 1286.57 1270.73 331947 1286.57 1270.73 61.819 59.5194 11727.5 11357.5
4400 30 1750 412852 409130 387166 384196 1549.11 1529.71 384196 1549.11 1529.71 77.1875 74.496 16429 15924.5
4400 30 2000 473711 469061 440637 436926 1814.12 1791.51 436926 1814.12 1791.51 93.1494 90.0842 21704.1 21059.3
4400 30 2250 535560 529931 494563 490059 2076.9 2051.45 490059 2076.9 2051.45 109.469 106.053 27440.3 26654
4400 30 2500 598201 591558 548872 543538 2334.32 2306.4 543538 2334.32 2306.4 125.95 122.211 33533.3 32608
4400 30 2750 661434 653761 603481 597292 2584.34 2554.31 597292 2584.34 2554.31 142.437 138.404 39889.8 38830.7
4400 30 3000 725056 716353 658287 651233 2825.71 2793.9 651233 2825.71 2793.9 158.806 154.507 46428.3 45242.5
4400 30 3250 788864 779142 713170 705252 3057.76 3024.45 705252 3057.76 3024.45 174.961 170.423 53079.2 51775
4400 30 3500 852657 841942 767998 759231 3280.18 3245.63 759231 3280.18 3245.63 190.829 186.08 59784.1 58370.6
4400 30 3750 916245 904573 822642 813047 3492.93 3457.38 813047 3492.93 3457.38 206.356 201.422 66495.1 64981.3
4400 30 4000 979455 966867 876972 866581 3696.16 3659.8 866581 3696.16 3659.8 221.505 216.409 73173.3 71568.2
4300 30 500 141160 140816 139183 138896 443.997 442.14 138896 443.997 442.14 12.6838 11.9709 756.869 736.981
4300 30 750 186868 186065 182374 181708 596.941 592.275 181708 596.941 592.275 22.3295 21.2335 2186.88 2121.47
4300 30 1000 239224 237837 230994 229862 799.013 790.788 229862 799.013 790.788 34.0335 32.5402 4508.01 4364.62
4300 30 1250 295064 292990 281958 280286 1033.3 1021.24 280286 1033.3 1021.24 47.3239 45.4258 7716.3 7468.5
4300 30 1500 353069 350215 334091 331810 1286.54 1270.69 331810 1286.54 1270.69 61.817 59.5157 11727 11356
4300 30 1750 412620 408906 386936 383976 1549.07 1529.66 383976 1549.07 1529.66 77.1843 74.4903 16428 15922.1
4300 30 2000 473384 468743 440315 436615 1814.06 1791.43 436615 1814.06 1791.43 93.1449 90.0762 21702.8 21055.9
4300 30 2250 535136 529515 494144 489652 2076.83 2051.36 489652 2076.83 2051.36 109.463 106.043 27438.6 26649.5
4300 30 2500 597681 591043 548359 543034 2334.24 2306.29 543034 2334.24 2306.29 125.943 122.199 33531.2 32602.4
4300 30 2750 660822 653150 602878 596695 2584.25 2554.19 596695 2584.25 2554.19 142.429 138.389 39887.4 38824.1
4300 30 3000 724358 715651 657599 650548 2825.62 2793.77 650548 2825.62 2793.77 158.796 154.489 46425.5 45234.9
4300 30 3250 788086 778357 712403 704485 3057.66 3024.31 704485 3057.66 3024.31 174.949 170.404 53076.1 51766.4
4300 30 3500 851807 841079 767160 758388 3280.07 3245.48 758388 3280.07 3245.48 190.816 186.059 59780.7 58361
4300 30 3750 915330 903639 821739 812135 3492.81 3457.22 812135 3492.81 3457.22 206.342 201.399 66491.5 64970.9
4300 30 4000 978482 965868 876013 865606 3696.04 3659.64 865606 3696.04 3659.64 221.49 216.384 73169.4 71557.1
4200 30 500 141160 140816 139183 138896 443.997 442.139 138896 443.997 442.139 12.6838 11.9709 756.869 736.979
4200 30 750 186867 186063 182373 181706 596.938 592.268 181706 596.938 592.268 22.3294 21.2333 2186.87 2121.44
4200 30 1000 239221 237830 230991 229855 799.002 790.761 229855 799.002 790.761 34.0331 32.5394 4507.96 4364.49
4200 30 1250 295057 292974 281951 280272 1033.28 1021.18 280272 1033.28 1021.18 47.3232 45.424 7716.17 7468.19
4200 30 1500 353056 350189 334079 331785 1286.51 1270.6 331785 1286.51 1270.6 61.8158 59.5126 11726.7 11355.4
4200 30 1750 412602 408868 386919 383940 1549.02 1529.53 383940 1549.02 1529.53 77.1826 74.4859 16427.6 15921.2
4200 30 2000 473361 468691 440292 436565 1814 1791.27 436565 1814 1791.27 93.1426 90.0704 21702.2 21054.5
4200 30 2250 535107 529448 494116 489588 2076.76 2051.16 489588 2076.76 2051.16 109.46 106.035 27437.9 26647.6
4200 30 2500 597645 590961 548324 542956 2334.15 2306.07 542956 2334.15 2306.07 125.939 122.19 33530.3 32599.9
4200 30 2750 660779 653053 602837 596603 2584.15 2553.93 596603 2584.15 2553.93 142.425 138.379 39886.3 38821
4200 30 3000 724309 715537 657552 650440 2825.51 2793.49 650440 2825.51 2793.49 158.792 154.478 46424.2 45231.2
4200 30 3250 788031 778227 712350 704362 3057.54 3024.01 704362 3057.54 3024.01 174.944 170.391 53074.5 51762.1
4200 30 3500 851746 840934 767102 758250 3279.95 3245.16 758250 3279.95 3245.16 190.81 186.045 59779 58356
4200 30 3750 915263 903478 821676 811983 3492.69 3456.88 811983 3492.69 3456.88 206.336 201.384 66489.6 64965.3
4200 30 4000 978411 965694 875945 865441 3695.91 3659.29 865441 3695.91 3659.29 221.484 216.368 73167.3 71550.9
4100 30 500 141160 140816 139183 138896 443.996 442.136 138896 443.996 442.136 12.6838 11.9708 756.868 736.977
4100 30 750 186867 186062 182373 181705 596.919 592.235 181705 596.919 592.235 22.3292 21.2329 2186.84 2121.39
4100 30 1000 239219 237826 230990 229851 798.94 790.653 229851 798.94 790.653 34.0323 32.5379 4507.79 4364.18
4100 30 1250 295053 292965 281948 280263 1033.15 1020.97 280263 1033.15 1020.97 47.3213 45.4208 7715.69 7467.29
4100 30 1500 353049 350172 334073 331771 1286.31 1270.25 331771 1286.31 1270.25 61.8125 59.507 11725.7 11353.6
4100 30 1750 412589 408842 386909 383919 1548.74 1529.05 383919 1548.74 1529.05 77.1776 74.4775 16426 15917.9
4100 30 2000 473342 468655 440276 436536 1813.64 1790.67 436536 1813.64 1790.67 93.1358 90.059 21699.9 21049.6
4100 30 2250 535080 529400 494094 489549 2076.33 2050.44 489549 2076.33 2050.44 109.451 106.021 27434.6 26640.7
4100 30 2500 597611 590900 548296 542907 2333.66 2305.23 542907 2333.66 2305.23 125.929 122.172 33526.2 32591.1
4100 30 2750 660737 652978 602802 596542 2583.59 2553 596542 2583.59 2553 142.412 138.358 39881.2 38810
4100 30 3000 724259 715449 657510 650368 2824.89 2792.47 650368 2824.89 2792.47 158.777 154.454 46418.2 45218
4100 30 3250 787973 778124 712302 704278 3056.88 3022.91 704278 3056.88 3022.91 174.929 170.365 53067.6 51746.8
4100 30 3500 851680 840817 767047 758155 3279.23 3244 758155 3279.23 3244 190.793 186.016 59771.2 58338.8
4100 30 3750 915191 903348 821614 811877 3491.94 3455.66 811877 3491.94 3455.66 206.317 201.352 66481 64946.1
4100 30 4000 978331 965550 875877 865323 3695.13 3658.02 865323 3695.13 3658.02 221.463 216.334 73157.9 71529.8
4000 30 500 141160 140816 139183 138896 443.996 442.136 138896 443.996 442.136 12.6838 11.9708 756.866 736.973
4000 30 750 186865 186060 182371 181703 596.918 592.231 181703 596.918 592.231 22.3289 21.2325 2186.78 2121.31
4000 30 1000 239212 237818 230982 229844 798.936 790.641 229844 798.936 790.641 34.0314 32.5364 4507.48 4363.8
4000 30 1250 295034 292945 281929 280245 1033.14 1020.94 280245 1033.14 1020.94 47.3192 45.4176 7714.85 7466.31
4000 30 1500 353011 350135 334038 331736 1286.29 1270.21 331736 1286.29 1270.21 61.8087 59.5015 11724.1 11351.7
4000 30 1750 412528 408783 386851 383864 1548.72 1529 383864 1548.72 1529 77.1717 74.4693 16423.4 15915
4000 30 2000 473252 468571 440193 436458 1813.61 1790.59 436458 1813.61 1790.59 93.1277 90.048 21696.2 21045.5
4000 30 2250 534962 529289 493982 489446 2076.3 2050.35 489446 2076.3 2050.35 109.441 106.007 27429.9 26635.5
4000 30 2500 597461 590762 548155 542778 2333.62 2305.13 542778 2333.62 2305.13 125.916 122.155 33520.4 32584.7
4000 30 2750 660558 652812 602632 596387 2583.55 2552.89 596387 2583.55 2552.89 142.397 138.338 39874.4 38802.6
4000 30 3000 724051 715256 657313 650187 2824.85 2792.35 650187 2824.85 2792.35 158.76 154.432 46410.4 45209.6
4000 30 3250 787737 777905 712078 704073 3056.83 3022.78 704073 3056.83 3022.78 174.909 170.34 53059 51737.5
4000 30 3500 851418 840574 766798 757927 3279.19 3243.86 757927 3279.19 3243.86 190.772 185.989 59761.9 58328.6
4000 30 3750 914904 903082 821343 811627 3491.89 3455.52 811627 3491.89 3455.52 206.294 201.323 66470.9 64935.2
4000 30 4000 978022 965263 875585 865054 3695.08 3657.87 865054 3695.08 3657.87 221.439 216.303 73147.3 71518.3
3900 30 500 141160 140815 139182 138895 443.995 442.135 138895 443.995 442.135 12.6837 11.9708 756.865 736.963
3900 30 750 186858 186051 182364 181694 596.916 592.221 181694 596.916 592.221 22.3285 21.2318 2186.76 2121.19
3900 30 1000 239186 237788 230958 229816 798.928 790.608 229816 798.928 790.608 34.0298 32.5339 4507.41 4363.39
3900 30 1250 294981 292886 281878 280188 1033.13 1020.87 280188 1033.13 1020.87 47.3156 45.4121 7714.66 7465.38
3900 30 1500 352925 350039 333953 331644 1286.26 1270.1 331644 1286.26 1270.1 61.8025 59.4924 11723.7 11350
3900 30 1750 412403 408647 386729 383733 1548.66 1528.85 383733 1548.66 1528.85 77.1627 74.4561 16422.7 15912.4
3900 30 2000 473088 468392 440031 436286 1813.54 1790.4 436286 1813.54 1790.4 93.1156 90.0304 21695.1 21041.9
3900 30 2250 534757 529068 493781 489234 2076.2 2050.11 489234 2076.2 2050.11 109.425 105.985 27428.3 26630.7
3900 30 2500 597216 590499 547916 542526 2333.5 2304.85 542526 2333.5 2304.85 125.898 122.129 33518.2 32578.6
3900 30 2750 660274 652509 602355 596097 2583.41 2552.57 596097 2583.41 2552.57 142.376 138.308 39871.7 38795.2
3900 30 3000 723731 714915 657001 649862 2824.68 2791.99 649862 2824.68 2791.99 158.737 154.398 46407.1 45200.9
3900 30 3250 787383 777530 711733 703714 3056.64 3022.4 703714 3056.64 3022.4 174.884 170.303 53055.1 51727.6
3900 30 3500 851032 840165 766423 757538 3278.98 3243.45 757538 3278.98 3243.45 190.744 185.949 59757.3 58317.5
3900 30 3750 914490 902643 820940 811209 3491.67 3455.08 811209 3491.67 3455.08 206.265 201.281 66465.8 64922.9
3900 30 4000 977582 964797 875156 864610 3694.84 3657.41 864610 3694.84 3657.41 221.408 216.258 73141.6 71504.9
3800 30 500 141158 140813 139180 138894 443.994 442.134 138894 443.994 442.134 12.6837 11.9707 756.862 736.953
3800 30 750 186843 186035 182349 181679 596.906 592.209 181679 596.906 592.209 22.3279 21.2309 2186.72 2121.05
3800 30 1000 239140 237739 230912 229767 798.896 790.57 229767 798.896 790.57 34.0275 32.5307 4507.2 4362.84
3800 30 1250 294889 292785 281787 280090 1033.06 1020.8 280090 1033.06 1020.8 47.3104 45.4053 7714.12 7464.11
3800 30 1500 352778 349878 333809 331487 1286.15 1269.98 331487 1286.15 1269.98 61.7936 59.4807 11722.7 11347.8
3800 30 1750 412199 408420 386529 383512 1548.51 1528.68 383512 1548.51 1528.68 77.1494 74.4389 16421.1 15909
3800 30 2000 472824 468097 439773 436000 1813.34 1790.18 436000 1813.34 1790.18 93.0977 90.0074 21692.7 21037
3800 30 2250 534433 528704 493466 488881 2075.95 2049.84 488881 2075.95 2049.84 109.403 105.956 27425.1 26624.4
3800 30 2500 596836 590067 547545 542108 2333.21 2304.54 542108 2333.21 2304.54 125.871 122.095 33514.2 32570.9
3800 30 2750 659839 652012 601932 595617 2583.07 2552.21 595617 2583.07 2552.21 142.345 138.268 39866.8 38786
3800 30 3000 723244 714355 656528 649322 2824.32 2791.6 649322 2824.32 2791.6 158.701 154.353 46401.4 45190.3
3800 30 3250 786848 776911 711214 703118 3056.24 3021.97 703118 3056.24 3021.97 174.844 170.253 53048.5 51715.5
3800 30 3500 850452 839491 765861 756889 3278.55 3242.99 756889 3278.55 3242.99 190.701 185.895 59750 58304.1
3800 30 3750 913869 901918 820338 810512 3491.21 3454.59 810512 3491.21 3454.59 206.219 201.223 66457.7 64908.3
3800 30 4000 976923 964024 874518 863867 3694.36 3656.89 863867 3694.36 3656.89 221.359 216.197 73132.8 71489
3700 30 500 141157 140812 139179 138892 443.994 442.133 138892 443.994 442.133 12.6836 11.9706 756.861 736.945
3700 30 750 186825 186017 182332 181661 596.899 592.199 181661 596.899 592.199 22.3272 21.2299 2186.67 2120.93
3700 30 1000 239075 237673 230848 229702 798.874 790.538 229702 798.874 790.538 34.0251 32.5273 4506.89 4362.29
3700 30 1250 294747 292640 281647 279948 1033.02 1020.74 279948 1033.02 1020.74 47.3049 45.3975 7713.21 7462.67
3700 30 1500 352535 349628 333571 331243 1286.08 1269.89 331243 1286.08 1269.89 61.7837 59.4673 11720.8 11345
3700 30 1750 411839 408047 386177 383150 1548.42 1528.55 383150 1548.42 1528.55 77.1342 74.4187 16418.1 15904.5
3700 30 2000 472339 467591 439300 435507 1813.23 1790.02 435507 1813.23 1790.02 93.0765 89.9797 21688.4 21030.8
3700 30 2250 533821 528060 492868 488255 2075.82 2049.66 488255 2075.82 2049.66 109.375 105.921 27419.5 26616.3
3700 30 2500 596098 589285 546825 541348 2333.06 2304.33 541348 2333.06 2304.33 125.837 122.052 33507.3 32560.9
3700 30 2750 658981 651096 601094 594727 2582.92 2551.98 594727 2582.92 2551.98 142.305 138.218 39858.7 38774.1
3700 30 3000 722272 713312 655579 648308 2824.15 2791.34 648308 2824.15 2791.34 158.656 154.296 46392.2 45176.7
3700 30 3250 785770 775748 710161 701988 3056.06 3021.7 701988 3056.06 3021.7 174.793 170.189 53038.3 51700.4
3700 30 3500 849278 838218 764714 755651 3278.37 3242.7 755651 3278.37 3242.7 190.645 185.824 59738.8 58287.5
3700 30 3750 912606 900543 819105 809175 3491.02 3454.29 809175 3491.02 3454.29 206.159 201.147 66445.8 64890.4
3700 30 4000 975581 962556 873207 862440 3694.17 3656.59 862440 3694.17 3656.59 221.295 216.116 73120.1 71470
3600 30 500 141156 140812 139179 138892 443.994 442.132 138892 443.994 442.132 12.6836 11.9705 756.859 736.933
3600 30 750 186820 186011 182327 181656 596.898 592.193 181656 596.898 592.193 22.3269 21.2291 2186.62 2120.78
3600 30 1000 239058 237654 230831 229685 798.871 790.522 229685 798.871 790.522 34.0241 32.5248 4506.69 4361.76
3600 30 1250 294713 292604 281615 279913 1033.01 1020.7 279913 1033.01 1020.7 47.303 45.3927 7712.71 7461.49
3600 30 1500 352483 349572 333521 331190 1286.07 1269.84 331190 1286.07 1269.84 61.7808 59.4596 11719.9 11343
3600 30 1750 411770 407970 386111 383077 1548.41 1528.48 383077 1548.41 1528.48 77.1301 74.4081 16416.6 15901.6
3600 30 2000 472255 467494 439219 435417 1813.21 1789.94 435417 1813.21 1789.94 93.0714 89.9664 21686.3 21026.7
3600 30 2250 533723 527945 492774 488149 2075.8 2049.56 488149 2075.8 2049.56 109.369 105.905 27416.7 26611.1
3600 30 2500 595987 589154 546719 541227 2333.04 2304.22 541227 2333.04 2304.22 125.83 122.033 33503.9 32554.5
3600 30 2750 658858 650950 600978 594592 2582.89 2551.86 594592 2582.89 2551.86 142.298 138.197 39854.6 38766.7
3600 30 3000 722139 713152 655453 648160 2824.12 2791.22 648160 2824.12 2791.22 158.648 154.273 46387.4 45168.2
3600 30 3250 785629 775575 710028 701829 3056.03 3021.56 701829 3056.03 3021.56 174.785 170.165 53033 51690.8
3600 30 3500 849130 838033 764574 755481 3278.33 3242.56 755481 3278.33 3242.56 190.636 185.798 59732.9 58276.9
3600 30 3750 912451 900347 818960 808996 3490.99 3454.15 808996 3490.99 3454.15 206.149 201.119 66439.3 64878.9
3600 30 4000 975421 962351 873057 862252 3694.13 3656.44 862252 3694.13 3656.44 221.285 216.087 73113.2 71457.7
3500 30 500 141155 140810 139177 138891 443.993 442.131 138891 443.993 442.131 12.6835 11.9704 756.852 736.903
3500 30 750 186806 185996 182313 181641 596.891 592.18 181641 596.891 592.18 22.3262 21.2278 2186.54 2120.5
3500 30 1000 239013 237606 230787 229639 798.845 790.481 229639 798.845 790.481 34.0213 32.5201 4506.33 4360.77
3500 30 1250 294621 292506 281525 279820 1032.96 1020.63 279820 1032.96 1020.63 47.2964 45.3824 7711.8 7459.28
3500 30 1500 352334 349412 333377 331037 1285.98 1269.71 331037 1285.98 1269.71 61.7689 59.442 11718.2 11339.1
3500 30 1750 411558 407741 385905 382859 1548.28 1528.31 382859 1548.28 1528.31 77.1122 74.3819 16413.9 15895.6
3500 30 2000 471978 467191 438951 435129 1813.04 1789.72 435129 1813.04 1789.72 93.0468 89.9309 21682.5 21018.5
3500 30 2250 533381 527566 492444 487789 2075.6 2049.3 487789 2075.6 2049.3 109.338 105.86 27411.8 26600.5
3500 30 2500 595582 588701 546328 540796 2332.8 2303.92 540796 2332.8 2303.92 125.792 121.979 33497.8 32541.5
3500 30 2750 658393 650424 600529 594093 2582.62 2551.53 594093 2582.62 2551.53 142.253 138.134 39847.3 38751.4
3500 30 3000 721618 712557 654951 647596 2823.83 2790.85 647596 2823.83 2790.85 158.597 154.202 46379.1 45150.7
3500 30 3250 785056 774915 709477 701203 3055.72 3021.17 701203 3055.72 3021.17 174.728 170.086 53023.7 51671.3
3500 30 3500 848509 837313 763977 754798 3278 3242.15 754798 3278 3242.15 190.575 185.713 59722.7 58255.6
3500 30 3750 911788 899571 818322 808260 3490.63 3453.71 808260 3490.63 3453.71 206.083 201.027 66428.2 64855.8
3500 30 4000 974719 961524 872382 861469 3693.77 3655.99 861469 3693.77 3655.99 221.214 215.99 73101.3 71433
3400 30 500 141154 140809 139177 138890 443.992 442.125 138890 443.992 442.125 12.6835 11.9702 756.825 736.836
3400 30 750 186799 185988 182307 181634 596.874 592.135 181634 596.874 592.135 22.3256 21.2265 2186.32 2119.98
3400 30 1000 238997 237585 230772 229619 798.78 790.355 229619 798.78 790.355 34.0193 32.5164 4505.66 4359.34
3400 30 1250 294594 292467 281501 279785 1032.82 1020.39 279785 1032.82 1020.39 47.2924 45.375 7710.45 7456.54
3400 30 1500 352298 349355 333343 330987 1285.75 1269.36 330987 1285.75 1269.36 61.7624 59.4301 11715.9 11334.7
3400 30 1750 411512 407665 385864 382791 1547.95 1527.84 382791 1547.95 1527.84 77.1028 74.3652 16410.6 15889.4
3400 30 2000 471922 467096 438902 435045 1812.62 1789.14 435045 1812.62 1789.14 93.0343 89.9091 21678 21010.3
3400 30 2250 533316 527452 492387 487689 2075.09 2048.62 487689 2075.09 2048.62 109.322 105.833 27406.1 26590.1
3400 30 2500 595509 588568 546264 540680 2332.22 2303.15 540680 2332.22 2303.15 125.773 121.948 33490.8 32529.1
3400 30 2750 658312 650272 600459 593961 2581.98 2550.68 593961 2581.98 2550.68 142.231 138.098 39839.2 38736.8
3400 30 3000 721528 712387 654874 647449 2823.13 2789.94 647449 2823.13 2789.94 158.573 154.161 46369.8 45134.1
3400 30 3250 784959 774728 709393 701041 3054.97 3020.21 701041 3054.97 3020.21 174.702 170.041 53013.2 51652.7
3400 30 3500 848404 837109 763887 754622 3277.21 3241.14 754622 3277.21 3241.14 190.546 185.665 59711.1 58235.2
3400 30 3750 911675 899352 818225 808071 3489.81 3452.66 808071 3489.81 3452.66 206.052 200.976 66415.7 64833.7
3400 30 4000 974599 961290 872280 861267 3692.92 3654.9 861267 3692.92 3654.9 221.182 215.935 73087.9 71409.4
3300 30 500 141154 140809 139176 138889 443.989 442.12 138889 443.989 442.12 12.6834 11.9701 756.809 736.802
3300 30 750 186797 185984 182305 181630 596.854 592.097 181630 596.854 592.097 22.3252 21.2254 2186.16 2119.66
3300 30 1000 238990 237573 230767 229609 798.731 790.255 229609 798.731 790.255 34.018 32.5132 4505.16 4358.25
3300 30 1250 294581 292445 281489 279766 1032.73 1020.21 279766 1032.73 1020.21 47.2899 45.369 7709.35 7454.19
3300 30 1500 352275 349320 333324 330958 1285.63 1269.09 330958 1285.63 1269.09 61.7584 59.4209 11714 11330.6
3300 30 1750 411479 407617 385836 382753 1547.79 1527.49 382753 1547.79 1527.49 77.0971 74.3526 16407.5 15883.2
3300 30 2000 471878 467035 438865 434997 1812.43 1788.7 434997 1812.43 1788.7 93.0269 89.8931 21673.7 21001.6
3300 30 2250 533262 527378 492342 487630 2074.87 2048.11 487630 2074.87 2048.11 109.313 105.814 27400.3 26578.9
3300 30 2500 595445 588480 546211 540612 2331.97 2302.58 540612 2331.97 2302.58 125.763 121.925 33483.6 32515.1
3300 30 2750 658238 650172 600399 593883 2581.71 2550.05 593883 2581.71 2550.05 142.219 138.072 39830.4 38720.2
3300 30 3000 721446 712274 654807 647362 2822.83 2789.26 647362 2822.83 2789.26 158.559 154.133 46359.4 45114.8
3300 30 3250 784868 774603 709319 700945 3054.66 3019.47 700945 3054.66 3019.47 174.686 170.01 53001.4 51630.9
3300 30 3500 848306 836972 763808 754518 3276.88 3240.37 754518 3276.88 3240.37 190.529 185.631 59697.9 58211
3300 30 3750 911571 899204 818141 807958 3489.47 3451.86 807958 3489.47 3451.86 206.034 200.94 66401.1 64807.3
3300 30 4000 974488 961132 872191 861146 3692.56 3654.08 861146 3692.56 3654.08 221.163 215.898 73072 71380.8
3200 30 500 141153 140807 139175 138887 443.982 442.112 138887 443.982 442.112 12.6832 11.9698 756.796 736.735
3200 30 750 186786 185970 182294 181617 596.807 592.04 181617 596.807 592.04 22.323 21.2226 2186.01 2119.13
3200 30 1000 238955 237531 230733 229570 798.614 790.112 229570 798.614 790.112 34.0113 32.5048 4504.58 4356.68
3200 30 1250 294513 292364 281424 279691 1032.54 1019.97 279691 1032.54 1019.97 47.2763 45.3526 7707.86 7450.96
3200 30 1500 352169 349195 333222 330841 1285.36 1268.76 330841 1285.36 1268.76 61.7367 59.3953 11711 11325.2
3200 30 1750 411331 407444 385695 382591 1547.45 1527.06 382591 1547.45 1527.06 77.0671 74.3174 16402.4 15875
3200 30 2000 471687 466812 438685 434790 1812.03 1788.21 434790 1812.03 1788.21 92.9888 89.8487 21665.9 20990.3
3200 30 2250 533027 527106 492122 487379 2074.42 2047.55 487379 2074.42 2047.55 109.267 105.761 27389.4 26564.3
3200 30 2500 595167 588160 545952 540317 2331.47 2301.97 540317 2331.47 2301.97 125.71 121.864 33469.1 32497.1
3200 30 2750 657918 649805 600102 593546 2581.16 2549.4 593546 2581.16 2549.4 142.16 138.004 39812.3 38698.7
3200 30 3000 721085 711864 654473 646985 2822.25 2788.57 646985 2822.25 2788.57 158.494 154.058 46337.7 45090
3200 30 3250 784467 774151 708950 700531 3054.04 3018.76 700531 3054.04 3018.76 174.616 169.93 52975.9 51603
3200 30 3500 847867 836482 763405 754069 3276.24 3239.64 754069 3276.24 3239.64 190.455 185.546 59668.8 58180
3200 30 3750 911095 898678 817707 807477 3488.8 3451.12 807477 3488.8 3451.12 205.956 200.851 66368.6 64773.5
3200 30 4000 973979 960574 871727 860635 3691.87 3653.32 860635 3691.87 3653.32 221.081 215.805 73036.2 71344.5
3100 30 500 141152 140805 139174 138886 443.981 442.109 138886 443.981 442.109 12.6831 11.9696 756.774 736.634
3100 30 750 186782 185961 182290 181609 596.796 592.017 181609 596.796 592.017 22.3223 21.2211 2185.8 2118.39
3100 30 1000 238947 237512 230725 229553 798.57 790.033 229553 798.57 790.033 34.0093 32.5007 4503.86 4354.62
3100 30 1250 294499 292333 281411 279664 1032.43 1019.8 279664 1032.43 1019.8 47.2723 45.3448 7706.29 7447.04
3100 30 1500 352149 349150 333206 330804 1285.15 1268.46 330804 1285.15 1268.46 61.7303 59.383 11708.1 11318.9
3100 30 1750 411305 407386 385675 382545 1547.14 1526.63 382545 1547.14 1526.63 77.0577 74.3002 16397.7 15865.8
3100 30 2000 471653 466739 438659 434732 1811.59 1787.62 434732 1811.59 1787.62 92.9762 89.8263 21658.8 20977.7
3100 30 2250 532984 527016 492091 487309 2073.84 2046.81 487309 2073.84 2046.81 109.251 105.733 27379.4 26547.7
3100 30 2500 595111 588051 545913 540233 2330.77 2301.08 540233 2330.77 2301.08 125.69 121.831 33455.9 32476.1
3100 30 2750 657848 649675 600052 593447 2580.34 2548.37 593447 2580.34 2548.37 142.136 137.966 39795.4 38673.1
3100 30 3000 720998 711709 654412 646867 2821.31 2787.41 646867 2821.31 2787.41 158.467 154.014 46316.9 45059.5
3100 30 3250 784361 773970 708874 700393 3052.99 3017.48 700393 3052.99 3017.48 174.585 169.881 52951.1 51567.4
3100 30 3500 847740 836273 763313 753908 3275.09 3238.25 753908 3275.09 3238.25 190.42 185.493 59640.1 58139.5
3100 30 3750 910947 898439 817597 807292 3487.57 3449.63 807292 3487.57 3449.63 205.918 200.793 66335.8 64728.1
3100 30 4000 973807 960304 871598 860426 3690.56 3651.74 860426 3690.56 3651.74 221.04 215.743 72999.6 71294.3
3000 30 500 141152 140804 139174 138885 443.979 442.105 138885 443.979 442.105 12.683 11.9693 756.692 736.481
3000 30 750 186780 185956 182289 181605 596.782 591.988 181605 596.782 591.988 22.3214 21.219 2185.36 2117.54
3000 30 1000 238943 237500 230722 229543 798.532 789.958 229543 798.532 789.958 34.0066 32.4952 4502.88 4352.67
3000 30 1250 294491 292312 281406 279648 1032.36 1019.66 279648 1032.36 1019.66 47.2673 45.3347 7704.67 7443.76
3000 30 1500 352138 349120 333198 330780 1285.05 1268.27 330780 1285.05 1268.27 61.7226 59.3676 11705.8 11314.1
3000 30 1750 411290 407345 385664 382513 1547 1526.37 382513 1547 1526.37 77.0473 74.2793 16394.7 15859.5
3000 30 2000 471635 466688 438646 434692 1811.42 1787.31 434692 1811.42 1787.31 92.9632 89.7999 21655.1 20969.8
3000 30 2250 532962 526956 492075 487261 2073.64 2046.46 487261 2073.64 2046.46 109.236 105.701 27374.9 26538.2
3000 30 2500 595085 587980 545894 540178 2330.54 2300.68 540178 2330.54 2300.68 125.672 121.794 33450.6 32465
3000 30 2750 657818 649594 600031 593383 2580.09 2547.93 593383 2580.09 2547.93 142.117 137.925 39789.3 38660.4
