thresold length_gain alpha total_eca_restored total_eca massifs_eca_restored massifs_eca parcs_eca_restored parcs_eca massifs_eca parcs_eca_restored parcs_eca friches_eca_restored friches_eca between_massifs_parcs_eca_restored between_massifs_parcs_eca
2600 70 2400 584544 561058 535780 516684 2293.2 2194.09 516684 2293.2 2194.09 126.496 115.069 33116.8 29962.4
2600 70 2600 636366 609927 580501 558953 2499.85 2394.49 558953 2499.85 2394.49 140.189 127.944 38345.2 34807.6
2600 70 2800 688544 659142 625433 601401 2700.9 2590.09 601401 2700.9 2590.09 153.814 140.811 43709.3 39803.8
2600 70 3000 740958 708610 670504 643983 2895.86 2780.33 643983 2895.86 2780.33 167.31 153.611 49167.6 44912.4
2600 80 1000 243871 236921 234827 228986 828.093 788.421 228986 828.093 788.421 37.7817 32.4491 5014.1 4340.75
2600 80 1200 289790 280292 276562 268686 1023.09 969.6 268686 1023.09 969.6 49.1798 42.5853 7781.66 6739.64
2600 80 1400 337319 325038 319213 309125 1231.27 1164.28 309125 1231.27 1164.28 61.3922 53.5249 11110.8 9648.05
2600 80 1600 386085 370810 362501 350030 1446.94 1367.19 350030 1446.94 1367.19 74.2285 65.1012 14933.9 13015
2600 80 1800 435863 417411 406295 391281 1665.83 1574.31 391281 1665.83 1574.31 87.5209 77.1662 19181.1 16784.8
2600 80 2000 486497 464714 450527 432824 1884.79 1782.57 432824 1884.79 1782.57 101.123 89.5893 23784.7 20901.6
2600 80 2200 537857 512625 495147 474632 2101.52 1989.72 474632 2101.52 1989.72 114.91 102.257 28680.4 25311.2
2600 80 2400 589821 561058 540106 516684 2314.38 2194.09 516684 2314.38 2194.09 128.774 115.069 33809.1 29962.4
2600 80 2600 642265 609927 585346 558953 2522.24 2394.49 558953 2522.24 2394.49 142.629 127.944 39117.4 34807.6
2600 80 2800 695064 659142 630800 601401 2724.34 2590.09 601401 2724.34 2590.09 156.401 140.811 44557.4 39803.8
2600 80 3000 748089 708610 676390 643983 2920.2 2780.33 643983 2920.2 2780.33 170.032 153.611 50087.5 44912.4
2600 90 1000 245359 236921 236091 228986 836.247 788.421 228986 836.247 788.421 38.7328 32.4491 5154.66 4340.75
2600 90 1200 291786 280292 278234 268686 1033.86 969.6 268686 1033.86 969.6 50.3597 42.5853 7996.22 6739.64
2600 90 1400 339863 325038 321321 309125 1244.54 1164.28 309125 1244.54 1164.28 62.802 53.5249 11408.4 9648.05
2600 90 1600 389211 370810 365074 350030 1462.54 1367.19 350030 1462.54 1367.19 75.865 65.1012 15320.3 13015
2600 90 1800 439602 417411 409361 391281 1683.55 1574.31 391281 1683.55 1574.31 89.377 77.1662 19659.3 16784.8
2600 90 2000 490874 464714 454110 432824 1904.41 1782.57 432824 1904.41 1782.57 103.189 89.5893 24355.4 20901.6
2600 90 2200 542891 512625 499267 474632 2122.82 1989.72 474632 2122.82 1989.72 117.173 102.257 29342.6 25311.2
2600 90 2400 595523 561058 544778 516684 2337.15 2194.09 516684 2337.15 2194.09 131.222 115.069 34560.5 29962.4
2600 90 2600 648639 609927 590579 558953 2546.29 2394.49 558953 2546.29 2394.49 145.248 127.944 39954.3 34807.6
2600 90 2800 702106 659142 636596 601401 2749.49 2590.09 601401 2749.49 2590.09 159.177 140.811 45475.7 39803.8
2600 90 3000 755792 708610 682747 643983 2946.3 2780.33 643983 2946.3 2780.33 172.951 153.611 51082.5 44912.4
2600 100 1000 246993 236921 237478 228986 845.122 788.421 228986 845.122 788.421 39.7576 32.4491 5311.88 4340.75
2600 100 1200 293977 280292 280066 268686 1045.53 969.6 268686 1045.53 969.6 51.6307 42.5853 8234.55 6739.64
2600 100 1400 342653 325038 323632 309125 1258.88 1164.28 309125 1258.88 1164.28 64.32 53.5249 11737.3 9648.05
2600 100 1600 392640 370810 367896 350030 1479.34 1367.19 350030 1479.34 1367.19 77.6258 65.1012 15745.5 13015
2600 100 1800 443703 417411 412724 391281 1702.59 1574.31 391281 1702.59 1574.31 91.3726 77.1662 20183.8 16784.8
2600 100 2000 495674 464714 458042 432824 1925.44 1782.57 432824 1925.44 1782.57 105.408 89.5893 24979.6 20901.6
2600 100 2200 548409 512625 503789 474632 2145.61 1989.72 474632 2145.61 1989.72 119.603 102.257 30065.1 25311.2
2600 100 2400 601770 561058 549905 516684 2361.47 2194.09 516684 2361.47 2194.09 133.848 115.069 35378.2 29962.4
2600 100 2600 655619 609927 596320 558953 2571.94 2394.49 558953 2571.94 2394.49 148.055 127.944 40863.3 34807.6
2600 100 2800 709815 659142 642953 601401 2776.28 2590.09 601401 2776.28 2590.09 162.149 140.811 46471.2 39803.8
2600 100 3000 764218 708610 689716 643983 2974.06 2780.33 643983 2974.06 2780.33 176.075 153.611 52159.3 44912.4
2400 30 1000 238140 236634 229945 228718 795.57 786.635 228718 795.57 786.635 33.9462 32.4001 4490.12 4329.79
2400 30 1200 281985 279857 270002 268283 978.94 966.573 268283 978.94 966.573 44.4092 42.5082 6973.29 6720.33
2400 30 1400 327275 324448 310854 308584 1175.65 1159.84 308584 1175.65 1159.84 55.6763 53.4169 9977.78 9617.71
2400 30 1600 373661 370066 352233 349354 1380.4 1361.27 349354 1380.4 1361.27 67.5754 64.9609 13448.4 12970.9
2400 30 1800 420937 416514 394015 390474 1589.16 1566.91 390474 1589.16 1566.91 79.9542 76.9932 17326.1 16724.6
2400 30 2000 468970 463668 436141 431890 1798.88 1773.76 431890 1798.88 1773.76 92.6785 89.3839 21552.3 20823.2
2400 30 2200 517653 511432 478577 473577 2007.32 1979.59 473577 2007.32 1979.59 105.631 102.02 26070.4 25213
2400 30 2400 566891 559721 521294 515512 2212.81 2182.75 515512 2212.81 2182.75 118.713 114.802 30827.6 29843.1
2400 30 2600 616586 608448 564253 557667 2414.19 2382.05 557667 2414.19 2382.05 131.837 127.648 35775 34666.6
2400 30 2800 666639 657526 607410 600005 2610.63 2576.66 600005 2610.63 2576.66 144.935 140.487 40868.8 39640.7
2400 30 3000 716946 706859 650708 642480 2801.59 2766.03 642480 2801.59 2766.03 157.947 153.261 46069.6 44727.2
2400 40 1000 238939 236634 230612 228718 800.44 786.635 228718 800.44 786.635 34.5934 32.4001 4570.52 4329.79
2400 40 1200 283082 279857 270905 268283 985.559 966.573 268283 985.559 966.573 45.2112 42.5082 7098.23 6720.33
2400 40 1400 328701 324448 312016 308584 1183.98 1159.84 308584 1183.98 1159.84 56.6345 53.4169 10153.7 9617.71
2400 40 1600 375441 370066 353676 349354 1390.36 1361.27 349354 1390.36 1361.27 68.6886 64.9609 13679.8 12970.9
2400 40 1800 423096 416514 395759 390474 1600.63 1566.91 390474 1600.63 1566.91 81.2185 76.9932 17615.7 16724.6
2400 40 2000 471528 463668 438206 431890 1811.73 1773.76 431890 1811.73 1773.76 94.0881 89.3839 21901.3 20823.2
2400 40 2200 520627 511432 480980 473577 2021.41 1979.59 473577 2021.41 1979.59 107.179 102.02 26479 25213
2400 40 2400 570292 559721 524046 515512 2228 2182.75 515512 2228 2182.75 120.391 114.802 31294.8 29843.1
2400 40 2600 620421 608448 567366 557667 2430.35 2382.05 557667 2430.35 2382.05 133.637 127.648 36299.3 34666.6
2400 40 2800 670911 657526 610887 600005 2627.64 2576.66 600005 2627.64 2576.66 146.847 140.487 41447.9 39640.7
2400 40 3000 721653 706859 654552 642480 2819.34 2766.03 642480 2819.34 2766.03 159.963 153.261 46700.8 44727.2
2400 50 1000 239865 236634 231388 228718 805.903 786.635 228718 805.903 786.635 35.2968 32.4001 4662.84 4329.79
2400 50 1200 284352 279857 271954 268283 992.948 966.573 268283 992.948 966.573 46.0838 42.5082 7240.76 6720.33
2400 50 1400 330347 324448 313365 308584 1193.25 1159.84 308584 1193.25 1159.84 57.6778 53.4169 10353.6 9617.71
2400 50 1600 377495 370066 355348 349354 1401.41 1361.27 349354 1401.41 1361.27 69.9011 64.9609 13941.8 12970.9
2400 50 1800 425583 416514 397779 390474 1613.33 1566.91 390474 1613.33 1566.91 82.596 76.9932 17942.8 16724.6
2400 50 2000 474471 463668 440594 431890 1825.93 1773.76 431890 1825.93 1773.76 95.6242 89.3839 22294.8 20823.2
2400 50 2200 524042 511432 483754 473577 2036.94 1979.59 473577 2036.94 1979.59 108.866 102.02 26938.9 25213
2400 50 2400 574191 559721 527220 515512 2244.73 2182.75 515512 2244.73 2182.75 122.219 114.802 31820 29843.1
2400 50 2600 624812 608448 570948 557667 2448.13 2382.05 557667 2448.13 2382.05 135.598 127.648 36887.9 34666.6
2400 50 2800 675795 657526 614883 600005 2646.34 2576.66 600005 2646.34 2576.66 148.93 140.487 42097.4 39640.7
2400 50 3000 727027 706859 658963 642480 2838.84 2766.03 642480 2838.84 2766.03 162.158 153.261 47408.3 44727.2
2400 60 1000 240967 236634 232322 228718 811.907 786.635 228718 811.907 786.635 36.0584 32.4001 4766.84 4329.79
2400 60 1200 285851 279857 273208 268283 1001.03 966.573 268283 1001.03 966.573 47.0294 42.5082 7400.84 6720.33
2400 60 1400 332278 324448 314964 308584 1203.35 1159.84 308584 1203.35 1159.84 58.8091 53.4169 10577.4 9617.71
2400 60 1600 379887 370066 357318 349354 1413.41 1361.27 349354 1413.41 1361.27 71.2161 64.9609 14234.6 12970.9
2400 60 1800 428463 416514 400141 390474 1627.08 1566.91 390474 1627.08 1566.91 84.0899 76.9932 18307.6 16724.6
2400 60 2000 477859 463668 443368 431890 1841.27 1773.76 431890 1841.27 1773.76 97.2898 89.3839 22732.9 20823.2
2400 60 2200 527955 511432 486957 473577 2053.71 1979.59 473577 2053.71 1979.59 110.694 102.02 27450.1 25213
2400 60 2400 578640 559721 530865 515512 2262.76 2182.75 515512 2262.76 2182.75 124.201 114.802 32402.9 29843.1
2400 60 2600 629801 608448 575043 557667 2467.27 2382.05 557667 2467.27 2382.05 137.721 127.648 37540.3 34666.6
2400 60 2800 681324 657526 619433 600005 2666.44 2576.66 600005 2666.44 2576.66 151.186 140.487 42816.2 39640.7
2400 60 3000 733093 706859 663967 642480 2859.77 2766.03 642480 2859.77 2766.03 164.534 153.261 48190.3 44727.2
2400 70 1000 242237 236634 233406 228718 818.804 786.635 228718 818.804 786.635 36.8768 32.4001 4882.38 4329.79
2400 70 1200 287560 279857 274647 268283 1010.17 966.573 268283 1010.17 966.573 48.0464 42.5082 7578.16 6720.33
2400 70 1400 334462 324448 316783 308584 1214.67 1159.84 308584 1214.67 1159.84 60.0264 53.4169 10824.7 9617.71
2400 70 1600 382575 370066 359541 349354 1426.78 1361.27 349354 1426.78 1361.27 72.6315 64.9609 14557.2 12970.9
2400 70 1800 431683 416514 402792 390474 1642.32 1566.91 390474 1642.32 1566.91 85.6979 76.9932 18708.6 16724.6
2400 70 2000 481632 463668 446468 431890 1858.2 1773.76 431890 1858.2 1773.76 99.0825 89.3839 23213.4 20823.2
2400 70 2200 532298 511432 490523 473577 2072.15 1979.59 473577 2072.15 1979.59 112.662 102.02 28009.7 25213
2400 70 2400 583563 559721 534911 515512 2282.54 2182.75 515512 2282.54 2182.75 126.332 114.802 33040 29843.1
2400 70 2600 635310 608448 579577 557667 2488.21 2382.05 557667 2488.21 2382.05 140.005 127.648 38252.2 34666.6
2400 70 2800 687417 657526 624458 600005 2688.4 2576.66 600005 2688.4 2576.66 153.61 140.487 43599.6 39640.7
2400 70 3000 739764 706859 669482 642480 2882.61 2766.03 642480 2882.61 2766.03 167.087 153.261 49041.4 44727.2
2400 80 1000 243613 236634 234578 228718 826.295 786.635 228718 826.295 786.635 37.7589 32.4001 5010.65 4329.79
2400 80 1200 289411 279857 276200 268283 1020.08 966.573 268283 1020.08 966.573 49.1423 42.5082 7774.21 6720.33
2400 80 1400 336822 324448 318744 308584 1226.9 1159.84 308584 1226.9 1159.84 61.3375 53.4169 11097.1 9617.71
2400 80 1600 385479 370066 361936 349354 1441.17 1361.27 349354 1441.17 1361.27 74.155 64.9609 14911.4 12970.9
2400 80 1800 435158 416514 405647 390474 1658.7 1566.91 390474 1658.7 1566.91 87.4277 76.9932 19147.6 16724.6
2400 80 2000 485701 463668 449805 431890 1876.38 1773.76 431890 1876.38 1773.76 101.01 89.3839 23738.2 20823.2
2400 80 2200 536978 511432 494360 473577 2091.92 1979.59 473577 2091.92 1979.59 114.776 102.02 28619.4 25213
2400 80 2400 588865 559721 539262 515512 2303.71 2182.75 515512 2303.71 2182.75 128.62 114.802 33732.7 29843.1
2400 80 2600 641238 608448 584450 557667 2510.62 2382.05 557667 2510.62 2382.05 142.456 127.648 39024.8 34666.6
2400 80 2800 693969 657526 629856 600005 2711.87 2576.66 600005 2711.87 2576.66 156.209 140.487 44448.4 39640.7
2400 80 3000 746932 706859 675402 642480 2907 2766.03 642480 2907 2766.03 169.823 153.261 49962.2 44727.2
2400 90 1000 245106 236634 235849 228718 834.409 786.635 228718 834.409 786.635 38.7116 32.4001 5151.32 4329.79
2400 90 1200 291416 279857 277881 268283 1030.79 966.573 268283 1030.79 966.573 50.3247 42.5082 7988.92 6720.33
2400 90 1400 339380 324448 320865 308584 1240.1 1159.84 308584 1240.1 1159.84 62.7509 53.4169 11394.9 9617.71
2400 90 1600 388624 370066 364527 349354 1456.7 1361.27 349354 1456.7 1361.27 75.7962 64.9609 15298 12970.9
2400 90 1800 438920 416514 408734 390474 1676.35 1566.91 390474 1676.35 1566.91 89.2896 76.9932 19626.1 16724.6
2400 90 2000 490105 463668 453413 431890 1895.93 1773.76 431890 1895.93 1773.76 103.082 89.3839 24309.3 20823.2
2400 90 2200 542043 511432 498509 473577 2113.16 1979.59 473577 2113.16 1979.59 117.048 102.02 29282.2 25213
2400 90 2400 594602 559721 543966 515512 2326.44 2182.75 515512 2326.44 2182.75 131.078 114.802 34484.7 29843.1
2400 90 2600 647650 608448 589718 557667 2534.64 2382.05 557667 2534.64 2382.05 145.085 127.648 39862.6 34666.6
2400 90 2800 701054 657526 635691 600005 2737.01 2576.66 600005 2737.01 2576.66 158.997 140.487 45368 39640.7
2400 90 3000 754681 706859 681802 642480 2933.09 2766.03 642480 2933.09 2766.03 172.755 153.261 50958.7 44727.2
2400 100 1000 246752 236634 237246 228718 843.25 786.635 228718 843.25 786.635 39.7378 32.4001 5308.8 4329.79
2400 100 1200 293625 279857 279731 268283 1042.41 966.573 268283 1042.41 966.573 51.5977 42.5082 8227.65 6720.33
2400 100 1400 342196 324448 323201 308584 1254.38 1159.84 308584 1254.38 1159.84 64.2716 53.4169 11724.3 9617.71
2400 100 1600 392086 370066 367380 349354 1473.44 1361.27 349354 1473.44 1361.27 77.5604 64.9609 15724 12970.9
2400 100 1800 443060 416514 412135 390474 1695.33 1566.91 390474 1695.33 1566.91 91.2893 76.9932 20151.5 16724.6
2400 100 2000 494950 463668 457388 431890 1916.91 1773.76 431890 1916.91 1773.76 105.306 89.3839 24934.7 20823.2
2400 100 2200 547611 511432 503079 473577 2135.91 1979.59 473577 2135.91 1979.59 119.483 102.02 30006.1 25213
2400 100 2400 600905 559721 549146 515512 2350.73 2182.75 515512 2350.73 2182.75 133.71 114.802 35304.2 29843.1
2400 100 2600 654690 608448 595517 557667 2560.27 2382.05 557667 2560.27 2382.05 147.899 127.648 40773.8 34666.6
2400 100 2800 708827 657526 642109 600005 2763.8 2576.66 600005 2763.8 2576.66 161.977 140.487 46366.1 39640.7
2400 100 3000 763175 706859 688835 642480 2960.86 2766.03 642480 2960.86 2766.03 175.886 153.261 52038.6 44727.2
2200 30 1000 237448 235860 229282 227982 794.45 784.843 227982 794.45 784.843 33.8482 32.2855 4474.7 4307.37
2200 30 1200 280962 278718 269028 267208 977.297 964.013 267208 977.297 964.013 44.2513 42.3256 6946.34 6682.39
2200 30 1400 325903 322929 309555 307159 1173.47 1156.51 307159 1173.47 1156.51 55.4514 53.1588 9936.6 9560.95
2200 30 1600 371926 368157 350600 347573 1377.71 1357.2 347573 1377.71 1357.2 67.2806 64.6238 13390.7 12892.7
2200 30 1800 418832 414210 392041 388334 1585.98 1562.15 388334 1585.98 1562.15 79.5893 76.5765 17250.3 16622.8
2200 30 2000 466488 460966 433821 429390 1795.25 1768.37 429390 1795.25 1768.37 92.2452 88.8893 21457.1 20696.4
2200 30 2200 514793 508331 475910 470717 2003.27 1973.62 470717 2003.27 1973.62 105.133 101.45 25955.1 25060.3
2200 30 2400 563654 556224 518280 512294 2208.39 2176.25 512294 2208.39 2176.25 118.153 114.162 30691.8 29664.1
2200 30 2600 612976 604561 560897 554095 2409.44 2375.08 554095 2409.44 2375.08 131.221 126.941 35618.9 34461.4
2200 30 2800 662662 653255 603718 596087 2605.59 2569.28 596087 2605.59 2569.28 144.266 139.719 40692.6 39409.7
2200 30 3000 712614 702216 646689 638224 2796.29 2758.27 638224 2796.29 2758.27 157.23 152.436 45874 44471.1
2200 40 1000 238266 235860 229966 227982 799.402 784.843 227982 799.402 784.843 34.4985 32.2855 4556.37 4307.37
2200 40 1200 282086 278718 269955 267208 984.027 964.013 267208 984.027 964.013 45.0578 42.3256 7073.26 6682.39
2200 40 1400 327361 322929 310746 307159 1181.94 1156.51 307159 1181.94 1156.51 56.4158 53.1588 10115.3 9560.95
2200 40 1600 373744 368157 352076 347573 1387.83 1357.2 347573 1387.83 1357.2 68.4018 64.6238 13625.7 12892.7
2200 40 1800 421033 414210 393821 388334 1597.63 1562.15 388334 1597.63 1562.15 80.8635 76.5765 17544.3 16622.8
2200 40 2000 469091 460966 435924 429390 1808.31 1768.37 429390 1808.31 1768.37 93.6667 88.8893 21811.4 20696.4
2200 40 2200 517813 508331 478351 470717 2017.58 1973.62 470717 2017.58 1973.62 106.695 101.45 26369.8 25060.3
2200 40 2400 567101 556224 521071 512294 2223.83 2176.25 512294 2223.83 2176.25 119.847 114.162 31166.1 29664.1
2200 40 2600 616858 604561 564048 554095 2425.86 2375.08 554095 2425.86 2375.08 133.038 126.941 36151.1 34461.4
2200 40 2800 666982 653255 607233 596087 2622.87 2569.28 596087 2622.87 2569.28 146.198 139.719 41280.6 39409.7
2200 40 3000 717370 702216 650571 638224 2814.33 2758.27 638224 2814.33 2758.27 159.267 152.436 46515 44471.1
2200 50 1000 239210 235860 230759 227982 804.947 784.843 227982 804.947 784.843 35.204 32.2855 4649.6 4307.37
2200 50 1200 283379 278718 271027 267208 991.528 964.013 267208 991.528 964.013 45.9337 42.3256 7217.23 6682.39
2200 50 1400 329036 322929 312121 307159 1191.35 1156.51 307159 1191.35 1156.51 57.4639 53.1588 10317.1 9560.95
2200 50 1600 375829 368157 353777 347573 1399.05 1357.2 347573 1399.05 1357.2 69.6205 64.6238 13890.3 12892.7
2200 50 1800 423552 414210 395869 388334 1610.52 1562.15 388334 1610.52 1562.15 82.2487 76.5765 17874.6 16622.8
2200 50 2000 472065 460966 438339 429390 1822.71 1768.37 429390 1822.71 1768.37 95.2122 88.8893 22208.7 20696.4
2200 50 2200 521258 508331 481151 470717 2033.35 1973.62 470717 2033.35 1973.62 108.392 101.45 26834.1 25060.3
2200 50 2400 571030 556224 524268 512294 2240.81 2176.25 512294 2240.81 2176.25 121.688 114.162 31696.3 29664.1
2200 50 2600 621277 604561 567651 554095 2443.91 2375.08 554095 2443.91 2375.08 135.013 126.941 36745.2 34461.4
2200 50 2800 671893 653255 611248 596087 2641.86 2569.28 596087 2641.86 2569.28 148.297 139.719 41936.1 39409.7
2200 50 3000 722769 702216 654999 638224 2834.12 2758.27 638224 2834.12 2758.27 161.48 152.436 47228.9 44471.1
2200 60 1000 240317 235860 231698 227982 811.057 784.843 227982 811.057 784.843 35.9669 32.2855 4754.12 4307.37
2200 60 1200 284884 278718 272285 267208 999.754 964.013 267208 999.754 964.013 46.8817 42.3256 7378.16 6682.39
2200 60 1400 330971 322929 313724 307159 1201.64 1156.51 307159 1201.64 1156.51 58.5988 53.1588 10542.2 9560.95
2200 60 1600 378223 368157 355746 347573 1411.27 1357.2 347573 1411.27 1357.2 70.9406 64.6238 14184.6 12892.7
2200 60 1800 426430 414210 398227 388334 1624.52 1562.15 388334 1624.52 1562.15 83.7494 76.5765 18241.3 16622.8
2200 60 2000 475448 460966 441105 429390 1838.33 1768.37 429390 1838.33 1768.37 96.8865 88.8893 22649 20696.4
2200 60 2200 525162 508331 484341 470717 2050.41 1973.62 470717 2050.41 1973.62 110.232 101.45 27347.8 25060.3
2200 60 2400 575465 556224 527897 512294 2259.15 2176.25 512294 2259.15 2176.25 123.682 114.162 32282.1 29664.1
2200 60 2600 626250 604561 571727 554095 2463.37 2375.08 554095 2463.37 2375.08 137.152 126.941 37400.8 34461.4
2200 60 2800 677404 653255 615775 596087 2662.3 2569.28 596087 2662.3 2569.28 150.569 139.719 42658.6 39409.7
2200 60 3000 728815 702216 659978 638224 2855.41 2758.27 638224 2855.41 2758.27 163.875 152.436 48014.9 44471.1
2200 70 1000 241597 235860 232792 227982 818.033 784.843 227982 818.033 784.843 36.7861 32.2855 4870.21 4307.37
2200 70 1200 286608 278718 273738 267208 1009.01 964.013 267208 1009.01 964.013 47.9001 42.3256 7556.35 6682.39
2200 70 1400 333172 322929 315559 307159 1213.08 1156.51 307159 1213.08 1156.51 59.8184 53.1588 10790.7 9560.95
2200 70 1600 380931 368157 357987 347573 1424.77 1357.2 347573 1424.77 1357.2 72.3595 64.6238 14508.8 12892.7
2200 70 1800 429671 414210 400898 388334 1639.92 1562.15 388334 1639.92 1562.15 85.3623 76.5765 18644.1 16622.8
2200 70 2000 479244 460966 444226 429390 1855.43 1768.37 429390 1855.43 1768.37 98.6855 88.8893 23131.6 20696.4
2200 70 2200 529530 508331 487930 470717 2069.04 1973.62 470717 2069.04 1973.62 112.207 101.45 27909.8 25060.3
2200 70 2400 580416 556224 531967 512294 2279.12 2176.25 512294 2279.12 2176.25 125.823 114.162 32921.7 29664.1
2200 70 2600 631788 604561 576286 554095 2484.52 2375.08 554095 2484.52 2375.08 139.447 126.941 38115.5 34461.4
2200 70 2800 683529 653255 620828 596087 2684.47 2569.28 596087 2684.47 2569.28 153.007 139.719 43445 39409.7
2200 70 3000 735520 702216 665523 638224 2878.46 2758.27 638224 2878.46 2758.27 166.444 152.436 48869.3 44471.1
2200 80 1000 242986 235860 233976 227982 825.619 784.843 227982 825.619 784.843 37.669 32.2855 4998.5 4307.37
2200 80 1200 288477 278718 275309 267208 1019.04 964.013 267208 1019.04 964.013 48.9974 42.3256 7752.52 6682.39
2200 80 1400 335559 322929 317546 307159 1225.47 1156.51 307159 1225.47 1156.51 61.1321 53.1588 11063.3 9560.95
2200 80 1600 383870 368157 360416 347573 1439.37 1357.2 347573 1439.37 1357.2 73.887 64.6238 14863.4 12892.7
2200 80 1800 433189 414210 403795 388334 1656.53 1562.15 388334 1656.53 1562.15 87.0978 76.5765 19083.7 16622.8
2200 80 2000 483365 460966 447613 429390 1873.86 1768.37 429390 1873.86 1768.37 100.62 88.8893 23657.2 20696.4
2200 80 2200 534272 508331 491826 470717 2089.09 1973.62 470717 2089.09 1973.62 114.331 101.45 28520.6 25060.3
2200 80 2400 585789 556224 536386 512294 2300.59 2176.25 512294 2300.59 2176.25 128.124 114.162 33615.7 29664.1
2200 80 2600 637797 604561 581237 554095 2507.24 2375.08 554095 2507.24 2375.08 141.911 126.941 38889.7 34461.4
2200 80 2800 690172 653255 626313 596087 2708.27 2569.28 596087 2708.27 2569.28 155.622 139.719 44295.7 39409.7
2200 80 3000 742790 702216 671541 638224 2903.19 2758.27 638224 2903.19 2758.27 169.197 152.436 49792.2 44471.1
2200 90 1000 244493 235860 235259 227982 833.815 784.843 227982 833.815 784.843 38.6225 32.2855 5139.18 4307.37
2200 90 1200 290504 278718 277011 267208 1029.87 964.013 267208 1029.87 964.013 50.1815 42.3256 7967.37 6682.39
2200 90 1400 338148 322929 319697 307159 1238.83 1156.51 307159 1238.83 1156.51 62.5482 53.1588 11361.4 9560.95
2200 90 1600 387056 368157 363047 347573 1455.08 1357.2 347573 1455.08 1357.2 75.5324 64.6238 15250.6 12892.7
2200 90 1800 437003 414210 406932 388334 1674.39 1562.15 388334 1674.39 1562.15 88.9657 76.5765 19563 16622.8
2200 90 2000 487833 460966 451283 429390 1893.65 1768.37 429390 1893.65 1768.37 102.701 88.8893 24229.4 20696.4
2200 90 2200 539412 508331 496048 470717 2110.6 1973.62 470717 2110.6 1973.62 116.612 101.45 29184.9 25060.3
2200 90 2400 591614 556224 541176 512294 2323.62 2176.25 512294 2323.62 2176.25 130.593 114.162 34369.6 29664.1
2200 90 2600 644311 604561 586604 554095 2531.58 2375.08 554095 2531.58 2375.08 144.555 126.941 39729.8 34461.4
2200 90 2800 697374 653255 632260 596087 2733.74 2569.28 596087 2733.74 2569.28 158.426 139.719 45217.8 39409.7
2200 90 3000 750671 702216 678066 638224 2929.64 2758.27 638224 2929.64 2758.27 172.147 152.436 50791.7 44471.1
2200 100 1000 246148 235860 236667 227982 842.686 784.843 227982 842.686 784.843 39.6485 32.2855 5296.66 4307.37
2200 100 1200 292728 278718 278876 267208 1041.54 964.013 267208 1041.54 964.013 51.4548 42.3256 8206.19 6682.39
2200 100 1400 340985 322929 322053 307159 1253.18 1156.51 307159 1253.18 1156.51 64.0701 53.1588 11691.1 9560.95
2200 100 1600 390545 368157 365928 347573 1471.91 1357.2 347573 1471.91 1357.2 77.299 64.6238 15677 12892.7
2200 100 1800 441179 414210 410368 388334 1693.49 1562.15 388334 1693.49 1562.15 90.9693 76.5765 20089 16622.8
2200 100 2000 492723 460966 455301 429390 1914.78 1768.37 429390 1914.78 1768.37 104.931 88.8893 24855.6 20696.4
2200 100 2200 545035 508331 500670 470717 2133.51 1973.62 470717 2133.51 1973.62 119.055 101.45 29909.7 25060.3
2200 100 2400 597981 556224 546418 512294 2348.1 2176.25 512294 2348.1 2176.25 133.235 114.162 35190.3 29664.1
2200 100 2600 651427 604561 592474 554095 2557.42 2375.08 554095 2557.42 2375.08 147.381 126.941 40642.5 34461.4
2200 100 2800 705233 653255 638761 596087 2760.76 2569.28 596087 2760.76 2569.28 161.42 139.719 46217.7 39409.7
2200 100 3000 759263 702216 685193 638224 2957.65 2758.27 638224 2957.65 2758.27 175.295 152.436 51873.8 44471.1
2000 30 1000 236278 234578 228142 226740 792.46 782.146 226740 792.46 782.146 33.7682 32.1759 4460.78 4286.06
2000 30 1200 279349 276945 267463 265500 974.429 960.195 265500 974.429 960.195 44.1241 42.1543 6921.73 6645.88
2000 30 1400 323867 320685 307591 305009 1169.74 1151.6 305009 1169.74 1151.6 55.2715 52.9193 9898.53 9505.73
2000 30 1600 369494 365466 348264 345010 1373.17 1351.28 345010 1373.17 1351.28 67.0455 64.3129 13337.1 12816
2000 30 1800 416028 411096 389358 385382 1580.7 1555.3 385382 1580.7 1555.3 79.2986 76.1939 17179.5 16522.7
2000 30 2000 463333 457450 430815 426072 1789.31 1760.69 426072 1789.31 1760.69 91.9003 88.4365 21368.1 20571.7
2000 30 2200 511307 504431 472600 467050 1996.75 1965.2 467050 1996.75 1965.2 104.736 100.93 25847.6 24910.4
2000 30 2400 559853 551957 514684 508296 2201.37 2167.19 508296 2201.37 2167.19 117.707 113.578 30565.9 29489
2000 30 2600 608878 599943 557030 549782 2401.97 2365.47 549782 2401.97 2365.47 130.73 126.298 35474.8 34261.5
2000 30 2800 658285 648301 599596 591472 2597.74 2559.19 591472 2597.74 2559.19 143.733 139.02 40531 39185.9
2000 30 3000 707972 696942 642326 633321 2788.13 2747.78 633321 2788.13 2747.78 156.659 151.687 45695.6 44224.2
2000 40 1000 237130 234578 228858 226740 797.584 782.146 226740 797.584 782.146 34.4245 32.1759 4543.47 4286.06
2000 40 1200 280522 276945 268437 265500 981.403 960.195 265500 981.403 960.195 44.9398 42.1543 7050.3 6645.88
2000 40 1400 325393 320685 308845 305009 1178.53 1151.6 305009 1178.53 1151.6 56.2487 52.9193 10079.6 9505.73
