from,to,from_x,from_y,to_x,to_y
133,180,900728.7969,6246903.486,894782.8435,6252089.149
133,179,900728.7969,6246903.486,893572.6591,6250200.509
133,177,900728.7969,6246903.486,893031.9905,6248778.506
133,176,900728.7969,6246903.486,895189.3055,6244277.833
133,175,900728.7969,6246903.486,894474.0396,6248609.383
133,174,900728.7969,6246903.486,895066.1113,6243303.233
133,173,900728.7969,6246903.486,897817.951,6248248.827
133,172,900728.7969,6246903.486,902428.6381,6247977.304
133,171,900728.7969,6246903.486,895931.1183,6251813.658
133,170,900728.7969,6246903.486,897221.6731,6254280.26
133,169,900728.7969,6246903.486,893041.6517,6244378.633
133,168,900728.7969,6246903.486,898248.009,6245355.938
133,167,900728.7969,6246903.486,894828.0179,6249954.883
133,166,900728.7969,6246903.486,895291.0231,6251467.41
133,164,900728.7969,6246903.486,894740.5409,6251293.16
133,163,900728.7969,6246903.486,894164.4941,6251897.209
133,162,900728.7969,6246903.486,896776.7877,6252796.681
133,160,900728.7969,6246903.486,896488.4487,6248556.281
133,159,900728.7969,6246903.486,900195.4364,6248526.496
133,158,900728.7969,6246903.486,902419.753,6247500.901
133,157,900728.7969,6246903.486,899730.7909,6245873.57
133,156,900728.7969,6246903.486,897882.4761,6244654.36
133,155,900728.7969,6246903.486,900153.4479,6248867.131
133,154,900728.7969,6246903.486,894749.1433,6243568.352
133,153,900728.7969,6246903.486,898500.9082,6246755.937
133,152,900728.7969,6246903.486,897286.6513,6247185.555
133,151,900728.7969,6246903.486,896631.6547,6247762.015
133,150,900728.7969,6246903.486,900202.6795,6246895.042
133,149,900728.7969,6246903.486,895735.968,6253146.208
133,147,900728.7969,6246903.486,903458.1749,6247335.19
133,146,900728.7969,6246903.486,901672.3426,6254377.7
133,145,900728.7969,6246903.486,894359.9643,6241527.721
133,144,900728.7969,6246903.486,895958.0381,6253459.031
133,143,900728.7969,6246903.486,897767.2279,6247251.124
133,142,900728.7969,6246903.486,899303.8602,6247252.014
133,141,900728.7969,6246903.486,899681.8593,6247197.84
133,139,900728.7969,6246903.486,900263.7652,6246510.953
133,138,900728.7969,6246903.486,894425.1735,6243088.405
133,137,900728.7969,6246903.486,899756.3707,6251531.358
133,136,900728.7969,6246903.486,895099.7515,6249659.798
133,135,900728.7969,6246903.486,896114.4621,6247824.183
133,134,900728.7969,6246903.486,892567.1836,6244281.507
132,187,894924.647,6240403.477,894884.4415,6241468.28
132,184,894924.647,6240403.477,896259.7889,6247501.291
132,183,894924.647,6240403.477,893999.1711,6241492.247
132,177,894924.647,6240403.477,893031.9905,6248778.506
132,176,894924.647,6240403.477,895189.3055,6244277.833
132,175,894924.647,6240403.477,894474.0396,6248609.383
132,174,894924.647,6240403.477,895066.1113,6243303.233
132,173,894924.647,6240403.477,897817.951,6248248.827
132,169,894924.647,6240403.477,893041.6517,6244378.633
132,168,894924.647,6240403.477,898248.009,6245355.938
132,160,894924.647,6240403.477,896488.4487,6248556.281
132,157,894924.647,6240403.477,899730.7909,6245873.57
132,156,894924.647,6240403.477,897882.4761,6244654.36
132,154,894924.647,6240403.477,894749.1433,6243568.352
132,153,894924.647,6240403.477,898500.9082,6246755.937
132,152,894924.647,6240403.477,897286.6513,6247185.555
132,151,894924.647,6240403.477,896631.6547,6247762.015
132,150,894924.647,6240403.477,900202.6795,6246895.042
132,145,894924.647,6240403.477,894359.9643,6241527.721
132,143,894924.647,6240403.477,897767.2279,6247251.124
132,142,894924.647,6240403.477,899303.8602,6247252.014
132,141,894924.647,6240403.477,899681.8593,6247197.84
132,140,894924.647,6240403.477,893836.6856,6241379.327
132,139,894924.647,6240403.477,900263.7652,6246510.953
132,138,894924.647,6240403.477,894425.1735,6243088.405
132,135,894924.647,6240403.477,896114.4621,6247824.183
132,134,894924.647,6240403.477,892567.1836,6244281.507
131,195,893879.1175,6247855.605,900626.3369,6253112.184
131,194,893879.1175,6247855.605,899962.6971,6251047.65
131,193,893879.1175,6247855.605,898360.8419,6249231.89
131,192,893879.1175,6247855.605,891245.3657,6253164.735
131,191,893879.1175,6247855.605,902518.0489,6247189.228
131,189,893879.1175,6247855.605,899142.4554,6252598.436
131,188,893879.1175,6247855.605,899652.3352,6251059.146
131,187,893879.1175,6247855.605,894884.4415,6241468.28
131,185,893879.1175,6247855.605,899255.6088,6249530.409
131,184,893879.1175,6247855.605,896259.7889,6247501.291
131,183,893879.1175,6247855.605,893999.1711,6241492.247
131,182,893879.1175,6247855.605,898140.7095,6250264.237
131,181,893879.1175,6247855.605,896109.477,6249277.96
131,180,893879.1175,6247855.605,894782.8435,6252089.149
131,179,893879.1175,6247855.605,893572.6591,6250200.509
131,177,893879.1175,6247855.605,893031.9905,6248778.506
131,176,893879.1175,6247855.605,895189.3055,6244277.833
131,175,893879.1175,6247855.605,894474.0396,6248609.383
131,174,893879.1175,6247855.605,895066.1113,6243303.233
131,173,893879.1175,6247855.605,897817.951,6248248.827
131,172,893879.1175,6247855.605,902428.6381,6247977.304
131,171,893879.1175,6247855.605,895931.1183,6251813.658
131,170,893879.1175,6247855.605,897221.6731,6254280.26
131,169,893879.1175,6247855.605,893041.6517,6244378.633
131,168,893879.1175,6247855.605,898248.009,6245355.938
131,167,893879.1175,6247855.605,894828.0179,6249954.883
131,166,893879.1175,6247855.605,895291.0231,6251467.41
131,165,893879.1175,6247855.605,893782.4458,6252279.328
131,164,893879.1175,6247855.605,894740.5409,6251293.16
131,163,893879.1175,6247855.605,894164.4941,6251897.209
131,162,893879.1175,6247855.605,896776.7877,6252796.681
131,161,893879.1175,6247855.605,890993.371,6253728.532
131,160,893879.1175,6247855.605,896488.4487,6248556.281
131,159,893879.1175,6247855.605,900195.4364,6248526.496
131,158,893879.1175,6247855.605,902419.753,6247500.901
131,157,893879.1175,6247855.605,899730.7909,6245873.57
131,156,893879.1175,6247855.605,897882.4761,6244654.36
131,155,893879.1175,6247855.605,900153.4479,6248867.131
131,154,893879.1175,6247855.605,894749.1433,6243568.352
131,153,893879.1175,6247855.605,898500.9082,6246755.937
131,152,893879.1175,6247855.605,897286.6513,6247185.555
131,151,893879.1175,6247855.605,896631.6547,6247762.015
131,150,893879.1175,6247855.605,900202.6795,6246895.042
131,149,893879.1175,6247855.605,895735.968,6253146.208
131,148,893879.1175,6247855.605,891372.3166,6254184.236
131,145,893879.1175,6247855.605,894359.9643,6241527.721
131,144,893879.1175,6247855.605,895958.0381,6253459.031
131,143,893879.1175,6247855.605,897767.2279,6247251.124
131,142,893879.1175,6247855.605,899303.8602,6247252.014
131,141,893879.1175,6247855.605,899681.8593,6247197.84
131,140,893879.1175,6247855.605,893836.6856,6241379.327
131,139,893879.1175,6247855.605,900263.7652,6246510.953
131,138,893879.1175,6247855.605,894425.1735,6243088.405
131,137,893879.1175,6247855.605,899756.3707,6251531.358
131,136,893879.1175,6247855.605,895099.7515,6249659.798
131,135,893879.1175,6247855.605,896114.4621,6247824.183
131,134,893879.1175,6247855.605,892567.1836,6244281.507
131,133,893879.1175,6247855.605,900728.7969,6246903.486
131,132,893879.1175,6247855.605,894924.647,6240403.477
130,187,893382.7607,6241867.198,894884.4415,6241468.28
130,184,893382.7607,6241867.198,896259.7889,6247501.291
130,183,893382.7607,6241867.198,893999.1711,6241492.247
130,181,893382.7607,6241867.198,896109.477,6249277.96
130,179,893382.7607,6241867.198,893572.6591,6250200.509
130,177,893382.7607,6241867.198,893031.9905,6248778.506
130,176,893382.7607,6241867.198,895189.3055,6244277.833
130,175,893382.7607,6241867.198,894474.0396,6248609.383
130,174,893382.7607,6241867.198,895066.1113,6243303.233
130,173,893382.7607,6241867.198,897817.951,6248248.827
130,169,893382.7607,6241867.198,893041.6517,6244378.633
130,168,893382.7607,6241867.198,898248.009,6245355.938
130,167,893382.7607,6241867.198,894828.0179,6249954.883
130,160,893382.7607,6241867.198,896488.4487,6248556.281
130,157,893382.7607,6241867.198,899730.7909,6245873.57
130,156,893382.7607,6241867.198,897882.4761,6244654.36
130,154,893382.7607,6241867.198,894749.1433,6243568.352
130,153,893382.7607,6241867.198,898500.9082,6246755.937
130,152,893382.7607,6241867.198,897286.6513,6247185.555
130,151,893382.7607,6241867.198,896631.6547,6247762.015
130,150,893382.7607,6241867.198,900202.6795,6246895.042
130,145,893382.7607,6241867.198,894359.9643,6241527.721
130,143,893382.7607,6241867.198,897767.2279,6247251.124
130,142,893382.7607,6241867.198,899303.8602,6247252.014
130,141,893382.7607,6241867.198,899681.8593,6247197.84
130,140,893382.7607,6241867.198,893836.6856,6241379.327
130,139,893382.7607,6241867.198,900263.7652,6246510.953
130,138,893382.7607,6241867.198,894425.1735,6243088.405
130,136,893382.7607,6241867.198,895099.7515,6249659.798
130,135,893382.7607,6241867.198,896114.4621,6247824.183
130,134,893382.7607,6241867.198,892567.1836,6244281.507
130,132,893382.7607,6241867.198,894924.647,6240403.477
130,131,893382.7607,6241867.198,893879.1175,6247855.605
129,196,892023.3448,6255575.88,886765.1685,6254353.526
129,192,892023.3448,6255575.88,891245.3657,6253164.735
129,189,892023.3448,6255575.88,899142.4554,6252598.436
129,182,892023.3448,6255575.88,898140.7095,6250264.237
129,181,892023.3448,6255575.88,896109.477,6249277.96
129,180,892023.3448,6255575.88,894782.8435,6252089.149
129,179,892023.3448,6255575.88,893572.6591,6250200.509
129,178,892023.3448,6255575.88,887648.8491,6254456.912
129,177,892023.3448,6255575.88,893031.9905,6248778.506
129,175,892023.3448,6255575.88,894474.0396,6248609.383
129,171,892023.3448,6255575.88,895931.1183,6251813.658
129,170,892023.3448,6255575.88,897221.6731,6254280.26
129,167,892023.3448,6255575.88,894828.0179,6249954.883
129,166,892023.3448,6255575.88,895291.0231,6251467.41
129,165,892023.3448,6255575.88,893782.4458,6252279.328
129,164,892023.3448,6255575.88,894740.5409,6251293.16
129,163,892023.3448,6255575.88,894164.4941,6251897.209
129,162,892023.3448,6255575.88,896776.7877,6252796.681
129,161,892023.3448,6255575.88,890993.371,6253728.532
129,160,892023.3448,6255575.88,896488.4487,6248556.281
129,149,892023.3448,6255575.88,895735.968,6253146.208
129,148,892023.3448,6255575.88,891372.3166,6254184.236
129,144,892023.3448,6255575.88,895958.0381,6253459.031
129,136,892023.3448,6255575.88,895099.7515,6249659.798
129,131,892023.3448,6255575.88,893879.1175,6247855.605
128,195,895263.7109,6247423.294,900626.3369,6253112.184
128,194,895263.7109,6247423.294,899962.6971,6251047.65
128,193,895263.7109,6247423.294,898360.8419,6249231.89
128,192,895263.7109,6247423.294,891245.3657,6253164.735
128,191,895263.7109,6247423.294,902518.0489,6247189.228
128,190,895263.7109,6247423.294,903115.7029,6248328.979
128,189,895263.7109,6247423.294,899142.4554,6252598.436
128,188,895263.7109,6247423.294,899652.3352,6251059.146
128,187,895263.7109,6247423.294,894884.4415,6241468.28
128,185,895263.7109,6247423.294,899255.6088,6249530.409
128,184,895263.7109,6247423.294,896259.7889,6247501.291
128,183,895263.7109,6247423.294,893999.1711,6241492.247
128,182,895263.7109,6247423.294,898140.7095,6250264.237
128,181,895263.7109,6247423.294,896109.477,6249277.96
128,180,895263.7109,6247423.294,894782.8435,6252089.149
128,179,895263.7109,6247423.294,893572.6591,6250200.509
128,177,895263.7109,6247423.294,893031.9905,6248778.506
128,176,895263.7109,6247423.294,895189.3055,6244277.833
128,175,895263.7109,6247423.294,894474.0396,6248609.383
128,174,895263.7109,6247423.294,895066.1113,6243303.233
128,173,895263.7109,6247423.294,897817.951,6248248.827
128,172,895263.7109,6247423.294,902428.6381,6247977.304
128,171,895263.7109,6247423.294,895931.1183,6251813.658
128,170,895263.7109,6247423.294,897221.6731,6254280.26
128,169,895263.7109,6247423.294,893041.6517,6244378.633
128,168,895263.7109,6247423.294,898248.009,6245355.938
128,167,895263.7109,6247423.294,894828.0179,6249954.883
128,166,895263.7109,6247423.294,895291.0231,6251467.41
128,165,895263.7109,6247423.294,893782.4458,6252279.328
128,164,895263.7109,6247423.294,894740.5409,6251293.16
128,163,895263.7109,6247423.294,894164.4941,6251897.209
128,162,895263.7109,6247423.294,896776.7877,6252796.681
128,161,895263.7109,6247423.294,890993.371,6253728.532
128,160,895263.7109,6247423.294,896488.4487,6248556.281
128,159,895263.7109,6247423.294,900195.4364,6248526.496
128,158,895263.7109,6247423.294,902419.753,6247500.901
128,157,895263.7109,6247423.294,899730.7909,6245873.57
128,156,895263.7109,6247423.294,897882.4761,6244654.36
128,155,895263.7109,6247423.294,900153.4479,6248867.131
128,154,895263.7109,6247423.294,894749.1433,6243568.352
128,153,895263.7109,6247423.294,898500.9082,6246755.937
128,152,895263.7109,6247423.294,897286.6513,6247185.555
128,151,895263.7109,6247423.294,896631.6547,6247762.015
128,150,895263.7109,6247423.294,900202.6795,6246895.042
128,149,895263.7109,6247423.294,895735.968,6253146.208
128,148,895263.7109,6247423.294,891372.3166,6254184.236
128,147,895263.7109,6247423.294,903458.1749,6247335.19
128,145,895263.7109,6247423.294,894359.9643,6241527.721
128,144,895263.7109,6247423.294,895958.0381,6253459.031
128,143,895263.7109,6247423.294,897767.2279,6247251.124
128,142,895263.7109,6247423.294,899303.8602,6247252.014
128,141,895263.7109,6247423.294,899681.8593,6247197.84
128,140,895263.7109,6247423.294,893836.6856,6241379.327
128,139,895263.7109,6247423.294,900263.7652,6246510.953
128,138,895263.7109,6247423.294,894425.1735,6243088.405
128,137,895263.7109,6247423.294,899756.3707,6251531.358
128,136,895263.7109,6247423.294,895099.7515,6249659.798
128,135,895263.7109,6247423.294,896114.4621,6247824.183
128,134,895263.7109,6247423.294,892567.1836,6244281.507
128,133,895263.7109,6247423.294,900728.7969,6246903.486
128,132,895263.7109,6247423.294,894924.647,6240403.477
128,131,895263.7109,6247423.294,893879.1175,6247855.605
128,130,895263.7109,6247423.294,893382.7607,6241867.198
127,195,897487.6186,6250156.936,900626.3369,6253112.184
127,194,897487.6186,6250156.936,899962.6971,6251047.65
127,193,897487.6186,6250156.936,898360.8419,6249231.89
127,192,897487.6186,6250156.936,891245.3657,6253164.735
127,191,897487.6186,6250156.936,902518.0489,6247189.228
127,190,897487.6186,6250156.936,903115.7029,6248328.979
127,189,897487.6186,6250156.936,899142.4554,6252598.436
127,188,897487.6186,6250156.936,899652.3352,6251059.146
127,186,897487.6186,6250156.936,901234.2054,6254146.527
127,185,897487.6186,6250156.936,899255.6088,6249530.409
127,184,897487.6186,6250156.936,896259.7889,6247501.291
127,182,897487.6186,6250156.936,898140.7095,6250264.237
127,181,897487.6186,6250156.936,896109.477,6249277.96
127,180,897487.6186,6250156.936,894782.8435,6252089.149
127,179,897487.6186,6250156.936,893572.6591,6250200.509
127,177,897487.6186,6250156.936,893031.9905,6248778.506
127,176,897487.6186,6250156.936,895189.3055,6244277.833
127,175,897487.6186,6250156.936,894474.0396,6248609.383
127,174,897487.6186,6250156.936,895066.1113,6243303.233
127,173,897487.6186,6250156.936,897817.951,6248248.827
127,172,897487.6186,6250156.936,902428.6381,6247977.304
127,171,897487.6186,6250156.936,895931.1183,6251813.658
127,170,897487.6186,6250156.936,897221.6731,6254280.26
127,169,897487.6186,6250156.936,893041.6517,6244378.633
127,168,897487.6186,6250156.936,898248.009,6245355.938
127,167,897487.6186,6250156.936,894828.0179,6249954.883
127,166,897487.6186,6250156.936,895291.0231,6251467.41
127,165,897487.6186,6250156.936,893782.4458,6252279.328
127,164,897487.6186,6250156.936,894740.5409,6251293.16
127,163,897487.6186,6250156.936,894164.4941,6251897.209
127,162,897487.6186,6250156.936,896776.7877,6252796.681
127,161,897487.6186,6250156.936,890993.371,6253728.532
127,160,897487.6186,6250156.936,896488.4487,6248556.281
127,159,897487.6186,6250156.936,900195.4364,6248526.496
127,158,897487.6186,6250156.936,902419.753,6247500.901
127,157,897487.6186,6250156.936,899730.7909,6245873.57
127,156,897487.6186,6250156.936,897882.4761,6244654.36
127,155,897487.6186,6250156.936,900153.4479,6248867.131
127,154,897487.6186,6250156.936,894749.1433,6243568.352
127,153,897487.6186,6250156.936,898500.9082,6246755.937
127,152,897487.6186,6250156.936,897286.6513,6247185.555
127,151,897487.6186,6250156.936,896631.6547,6247762.015
127,150,897487.6186,6250156.936,900202.6795,6246895.042
127,149,897487.6186,6250156.936,895735.968,6253146.208
127,148,897487.6186,6250156.936,891372.3166,6254184.236
127,147,897487.6186,6250156.936,903458.1749,6247335.19
127,146,897487.6186,6250156.936,901672.3426,6254377.7
127,144,897487.6186,6250156.936,895958.0381,6253459.031
127,143,897487.6186,6250156.936,897767.2279,6247251.124
127,142,897487.6186,6250156.936,899303.8602,6247252.014
127,141,897487.6186,6250156.936,899681.8593,6247197.84
127,139,897487.6186,6250156.936,900263.7652,6246510.953
127,138,897487.6186,6250156.936,894425.1735,6243088.405
127,137,897487.6186,6250156.936,899756.3707,6251531.358
127,136,897487.6186,6250156.936,895099.7515,6249659.798
127,135,897487.6186,6250156.936,896114.4621,6247824.183
127,134,897487.6186,6250156.936,892567.1836,6244281.507
127,133,897487.6186,6250156.936,900728.7969,6246903.486
127,131,897487.6186,6250156.936,893879.1175,6247855.605
127,129,897487.6186,6250156.936,892023.3448,6255575.88
127,128,897487.6186,6250156.936,895263.7109,6247423.294
